순위,업소명,주소,분류,외지인 검색 수
1,국제밀면본점,부산 연제구 중앙대로1235번길 23-6,한식,11830
2,외식1번가연제점,부산 연제구 월드컵대로 201-0,한식,10095
3,청담[한식],부산 연제구 연안로 1-0,한식,8041
4,갓파스시연산점,부산 연제구 반송로 44-0,외국식,7913
5,맥도날드부산교대SK DT점,부산 연제구 중앙대로 1179-0,간이음식,5404
6,맥도날드시청DT점,부산 연제구 중앙대로 1031-0,간이음식,5361
7,스타벅스부산교대역DT점,부산 연제구 중앙대로 1250-0,카페/찻집,5145
8,수복돼지국밥,부산 연제구 고분로 41-1,한식,2982
9,연산낙지해물탕,부산 연제구 과정로 121-0,외국식,2956
10,더파티시청점,부산 연제구 중앙대로 1000-0,외국식,2866
11,할매칼국수,부산 연제구 과정로191번가길 70-0,한식,2795
12,한방장어구이사직거제점,부산 연제구 아시아드대로 8-0,외국식,2791
13,버거킹부산연산RFS점,부산 연제구 중앙대로 1087-0,간이음식,2676
14,스타벅스부산교대역점,부산 연제구 명륜로 3-0,카페/찻집,2611
15,오소리순대,부산 연제구 월드컵대로 162-0,한식,2546
16,시골통돼지볶음전문점부산본점,부산 연제구 중앙대로1075번길 9-0,한식,2383
17,서울깍두기,부산 연제구 안연로 18-0,한식,2135
18,구자윤과자점교대점,부산 연제구 세병로 29-0,간이음식,2059
19,마파람해물찜해물탕시청점,부산 연제구 거제천로 64-0,한식,2021
20,골든리지시청점,부산 연제구 신촌로 27-0,외국식,1810
21,스타벅스연산시티타워점,부산 연제구 중앙대로 1125-0,카페/찻집,1752
22,맥도날드토곡점,부산 연제구 과정로 226-0,간이음식,1721
23,취원[중식],부산 연제구 신촌로 38-0,외국식,1697
24,호야 스시,부산 연제구 교대로22번길 51-0,외국식,1682
25,아키야마초밥,부산 연제구 월드컵대로145번길 6-0,외국식,1676
25,이흥용과자점사직점,부산 연제구 아시아드대로 90-0,간이음식,1676
27,독도참가자미회,부산 연제구 거제천로154번길 13-0,외국식,1670
28,스타벅스연산중앙로점,부산 연제구 중앙대로 1091-0,카페/찻집,1594
29,국제밀면법조타운점,부산 연제구 법원남로9번길 22-1,한식,1574
30,토곡식육식당,부산 연제구 토곡로 7-0,한식,1491
31,녹산횟집,부산 연제구 월드컵대로99번길 37-0,외국식,1441
32,팔미초밥,부산 연제구 월드컵대로119번길 8-0,외국식,1427
33,투썸플레이스부산거제점,부산 연제구 아시아드대로 101-0,카페/찻집,1420
34,스타벅스부산시청점,부산 연제구 중앙천로 93-0,카페/찻집,1370
35,투썸플레이스부산시청점,부산 연제구 시청로 6-0,카페/찻집,1359
36,버거킹부산망미SK점,부산 연제구 과정로 120-0,간이음식,1332
37,스타벅스부산연산역점,부산 연제구 반송로 20-0,카페/찻집,1298
38,서울왕돈까스,부산 연제구 거제천로 205-0,외국식,1288
39,명륜진사갈비부산연산점,부산 연제구 월드컵대로 156-0,한식,1230
40,스타벅스부산교대점,부산 연제구 교대로 20-2,카페/찻집,1214
41,채선당플러스연산점,부산 연제구 중앙대로 1125-0,외국식,1207
42,구자윤과자점연산점,부산 연제구 쌍미천로156번길 1-0,간이음식,1197
43,그린피그숯불갈비,부산 연제구 고분로 3-0,한식,1184
44,부잣집식당,부산 연제구 거제대로272번길 23-0,한식,1160
45,박가네,부산 연제구 교대로22번길 35-0,한식,1125
46,더파티아이목화점,부산 연제구 중앙대로 1125-0,외국식,1058
47,도미노피자연산점,부산 연제구 중앙대로 1173-0,간이음식,1047
48,등촌동샤브샤브부산본점,부산 연제구 과정로 216-0,외국식,936
49,포항물회,부산 연제구 거제천로182번길 42-3,외국식,888
50,연산로타리곱창센타,부산 연제구 반송로 13-7,외국식,878
