기준연월,지역명,검색량(건)
202108,부산광역시 연제구 ,94
202109,부산광역시 연제구 ,110
202110,부산광역시 연제구 ,248
202111,부산광역시 연제구 ,778
202112,부산광역시 연제구 ,921
202201,부산광역시 연제구 ,17
202202,부산광역시 연제구 ,1
202203,부산광역시 연제구 ,19
202204,부산광역시 연제구 ,12
202205,부산광역시 연제구 ,28
202206,부산광역시 연제구 ,14
202207,부산광역시 연제구 ,6
