업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,3.598001E7
쇼핑업,레저용품쇼핑,4.514072801E9
쇼핑업,대형쇼핑몰,5.2441363958E10
숙박업,호텔,5211800.0
숙박업,기타숙박,1.874291259E9
식음료업,식음료,6.7577956598E10
여가서비스업,골프장,1.289883501E9
여가서비스업,기타레저,8.81334403E8
여가서비스업,문화서비스,5.6910677E8
여가서비스업,관광유원시설,1.599843E7
여행업,여행업,1.9504E7
운송업,렌터카,6.6363708E7
운송업,육상운송,2000000.0
