연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,2.0
60~69세,5.6,5.8
50~59세,12.0,8.5
40~49세,10.0,5.0
30~39세,10.7,5.6
20~29세,9.7,5.1
10~19세,5.3,12.0
