동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
24,592,친구,친구,미식,맛집_카페_떡볶이,칠곡가산산성및가산바위
23,141,기타가족,엄마_가족_오빠,역사유적,고궁_다리_한옥마을,칠곡가산산성및가산바위
14,86,부모님,엄빠_부모님_할머니,문화예술,갤러리_박물관_미술관,칠곡가산산성및가산바위
10,61,자녀,청소년_아들,자연경관,산_계곡_정원,칠곡가산산성및가산바위
7,54,연인,커플_애인_남자친구,휴식/힐링,나들이_힐링_신혼여행,칠곡가산산성및가산바위
4,8,학생,중딩_대학생,레포츠/운동,등산_수영장_트레킹,칠곡가산산성및가산바위
2,8,싱글,혼자,체험,수학여행,칠곡가산산성및가산바위
1,0,배우자,신부,,,칠곡가산산성및가산바위
