순위,업소명,주소,분류,외지인 검색 수
1,두정동먹자골목,충남 천안시 서북구 원두정2길 15-0,기타음식,19197
2,맥도날드천안두정DT점,충남 천안시 서북구 동서대로 49-0,간이음식,13578
3,스타벅스천안불당DT점,충남 천안시 서북구 불당34길 4-0,카페/찻집,12767
4,뚜쥬루성정점,충남 천안시 서북구 백석로 270-0,간이음식,12749
5,호수매운탕,충남 천안시 서북구 성성2길 61-0,한식,11629
6,이숲,충남 천안시 서북구 남창마을1길 32-0,카페/찻집,11578
7,뚜쥬루거북이점,충남 천안시 서북구 봉서산로 69-22,간이음식,10710
8,엄가네시골집,충남 천안시 서북구 봉정로 168-1,한식,10476
9,맥도날드천안쌍용SK DT점,충남 천안시 서북구 충무로 166-0,간이음식,9960
10,승지원,충남 천안시 서북구 노태산로 41-0,한식,9464
11,이봉원의봉짬뽕[중식],충남 천안시 서북구 성정두정로 70-0,외국식,9284
12,아웃백스테이크하우스천안펜타포트점,충남 천안시 서북구 공원로 196-0,외국식,8030
13,쿠우쿠우천안불당점,충남 천안시 서북구 검은들3길 46-0,외국식,7852
14,숟가락반상마실천안본점 [한식],충남 천안시 서북구 월봉1길 50-1,한식,7836
15,스타벅스천안성정DT점,충남 천안시 서북구 동서대로 154-0,카페/찻집,7827
16,스타벅스천안서부대로DT점,충남 천안시 서북구 서부대로 405-0,카페/찻집,7716
17,몽상가인,충남 천안시 서북구 쌍용대로 85-0,간이음식,7693
18,스타벅스천안업성레이크점,충남 천안시 서북구 업성수변로 69-0,카페/찻집,6477
19,슈엔본점 [중식],충남 천안시 서북구 성정중1길 26-2,외국식,6355
20,용천가든,충남 천안시 서북구 성진로 637-0,한식,6181
21,피양옥,충남 천안시 서북구 노태산로 31-0,한식,6155
22,투썸플레이스천안업성LAKE점,충남 천안시 서북구 업성수변로 79-0,카페/찻집,5210
23,신사우물갈비본점,충남 천안시 서북구 불당25로 182-0,한식,5090
24,육화미본점,충남 천안시 서북구 불당26로 100-10,한식,5070
25,짬뽕지존본점 [중식],충남 천안시 서북구 서부대로 719-0,외국식,5064
26,망향비빔국수천안점,충남 천안시 서북구 노태산로 57-0,한식,4847
27,버거킹천안불당점,충남 천안시 서북구 불당25로 176-0,간이음식,4670
