연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,2.3
60~69세,15.5,9.3
50~59세,17.4,15.3
40~49세,8.4,6.7
30~39세,5.7,4.6
20~29세,5.2,4.2
10~19세,0.9,0.5
