기준연월,지역명,검색량(건)
202108,경기도 평택시 ,1874
202109,경기도 평택시 ,3511
202110,경기도 평택시 ,3687
202111,경기도 평택시 ,4108
202112,경기도 평택시 ,591
202201,경기도 평택시 ,1148
202202,경기도 평택시 ,502
202203,경기도 평택시 ,834
202204,경기도 평택시 ,1133
202205,경기도 평택시 ,1039
202206,경기도 평택시 ,1673
202207,경기도 평택시 ,813
