업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.88825547E8
쇼핑업,레저용품쇼핑,2.1345217961E10
쇼핑업,대형쇼핑몰,3.0797486419E10
숙박업,기타숙박,7.77283884E9
숙박업,콘도,0.0
숙박업,호텔,4842060.0
식음료업,식음료,1.46434350819E11
여가서비스업,관광유원시설,2.42431108E8
여가서비스업,골프장,7.624373357E9
여가서비스업,기타레저,1.771837895E9
여가서비스업,문화서비스,1.366548453E9
여행업,여행업,5996910.0
운송업,수상운송,0.0
운송업,렌터카,7.065929E7
운송업,육상운송,1260000.0
