순위,관광지명,주소,분류,외지인 검색 수
1,통복시장,경기 평택시 통복시장로25번길 10-0,시장,40751
2,평택호관광단지,경기 평택시 평택호길 159-0,복합관광시설,30384
3,해군만포대체력단련장,경기 평택시,육상레저스포츠,22272
4,평택항국제여객터미널,경기 평택시 평택항만길 75-0,교통시설,22062
5,서평택골프클럽,경기 평택시 포승향남로 218-10,육상레저스포츠,17854
6,소풍정원,경기 평택시,도시공원,17790
7,오산체력단련장,경기 평택시 용소금각로 360-0,육상레저스포츠,16185
8,평택국제중앙시장,경기 평택시 중앙시장로25번길 11-4,시장,15012
9,평택시농업생태원,경기 평택시 청오로 33-34,도시공원,14683
10,캐니언파크평택,경기 평택시 비전5로 10-0,테마공원,14258
11,라마다앙코르평택호텔,경기 평택시 평택항로184번길 3-10,호텔,12638
12,평택역광장,경기 평택시 평택로57번길 0-0,기타관광,11783
13,CGV평택소사,경기 평택시 평남로 862-0,공연시설,10091
14,배다리생태공원,경기 평택시,도시공원,9627
15,평택호자동차극장,경기 평택시 평택호길 159-0,공연시설,9136
16,이충레포츠공원,경기 평택시 장안웃길 149-0,도시공원,8768
17,진위천유원지,경기 평택시 진위서로 264-15,복합관광시설,8400
18,내리문화공원,경기 평택시,도시공원,8007
19,평택해군호텔,경기 평택시 2함대길 91-0,호텔,7668
20,가보호텔,경기 평택시 평택5로76번길 18-10,호텔,7463
21,평택당진항,경기 평택시,자연경관(하천/해양),6356
22,웨스턴베이마리나호텔,경기 평택시 평택항로184번길 3-21,호텔,6242
23,오산비행장에어쇼,경기 평택시 경기대로 1627-0,기타관광,6010
24,롯데시네마송탄,경기 평택시 관광특구로 19-0,공연시설,5959
25,CGV평택고덕,경기 평택시 경기대로 945-0,공연시설,5593
26,오썸플렉스,경기 평택시 도시지원1길 91-0,기타레저스포츠,5405
27,평택가로수길센트럴돔,경기 평택시 비전5로 10-0,쇼핑몰,5265
28,안중시장,경기 평택시 안현로서3길 34-0,시장,5097
29,바람새마을,경기 평택시 새악길 43-62,농/산/어촌체험,5056
30,갈릴리캠핑장,경기 평택시 안중북로 119-0,캠핑,5021
31,서정리전통시장,경기 평택시 서정역로47번길 20-0,시장,4928
32,CGV평택,경기 평택시 평택로 51-0,공연시설,4834
33,송북시장,경기 평택시 탄현로346번길 33-0,시장,4567
34,호텔써밋,경기 평택시 고덕중앙로 200-33,호텔,4171
35,평택국제자동차부두,경기 평택시 평택항만길 399-16,자연경관(하천/해양),3984
36,리치스테이호텔,경기 평택시 고덕중앙2로 77-6,호텔,3734
37,계양낚시터,경기 평택시,수상레저스포츠,3500
38,이끌림클래식호텔평택점,경기 평택시 평택항로184번길 3-13,호텔,3467
39,기아자동차평택항전용부두,경기 평택시,자연경관(하천/해양),3452
40,평택스테이호텔,경기 평택시 평택1로 7-0,호텔,3421
41,M모텔,경기 평택시 서정역로26번길 23-4,모텔,3280
42,평택호예술공원,경기 평택시,도시공원,3115
43,진위천오토캠핑장,경기 평택시,캠핑,3108
44,헤르메스호텔,경기 평택시 포승공단로 278-11,모텔,2931
45,몽2모텔,경기 평택시 평택로88번길 37-0,모텔,2857
46,허브모텔,경기 평택시 통복로32번길 14-0,모텔,2834
47,호텔프라하,경기 평택시 통복로26번길 11-0,모텔,2780
48,코업스테이호텔,경기 평택시 평택항로184번길 3-5,호텔,2729
49,오월숲호텔,경기 평택시 자유로14번길 10-0,모텔,2683
50,브라운도트호텔고덕신도시점,경기 평택시 고덕중앙로 200-19,호텔,2629
51,호텔리즈,경기 평택시 안재홍로 208-14,모텔,2564
52,XYM호텔,경기 평택시 도일유통길 13-31,호텔,2482
53,평택체력단련장,경기 평택시,육상레저스포츠,2394
54,여술근린공원,경기 평택시,도시공원,2372
55,하운드호텔평택송탄점,경기 평택시 지산1로 86-0,호텔,2371
56,평택해양경찰서전용부두,경기 평택시 서동대로 416-0,자연경관(하천/해양),2357
57,엘리시아호텔,경기 평택시 여술1길 31-0,호텔,2333
58,월호텔,경기 평택시 평택5로96번길 35-0,모텔,2208
59,WM호텔,경기 평택시 청원로 661-13,호텔,2193
60,호텔감평택점,경기 평택시 통복로37번길 16-0,모텔,2174
61,동부두외항,경기 평택시 평택항만길 0-0,자연경관(하천/해양),2153
62,무봉산청소년수련원,경기 평택시 진위로 181-94,육상레저스포츠,2146
63,벨르호텔,경기 평택시 평택로28번길 6-0,호텔,2127
64,넘버25평택시청점,경기 평택시 평택5로76번길 34-0,모텔,2098
64,심복사,경기 평택시 심복사길 22-0,종교성지,2098
66,베네호텔,경기 평택시 평택5로76번길 33-0,모텔,2071
67,부락산문화공원,경기 평택시,도시공원,2069
