순위,업소명,주소,분류,외지인 검색 수
1,메인스트리트,경기 평택시 포승산단로13번길 37-21,카페/찻집,36794
2,미스진햄버거송탄본점,경기 평택시 쇼핑로 3-1,간이음식,19920
3,불난버섯집[한식],경기 평택시 고덕북로 63-0,한식,16028
4,최네집부대찌개본점,경기 평택시 경기대로 1401-0,외국식,15845
5,김네집,경기 평택시 중앙시장로25번길 15-0,외국식,15172
6,아카이브카페,경기 평택시 강변로 468-0,카페/찻집,12813
7,훈장골평택점,경기 평택시 비전3로 157-0,한식,10766
8,빵과당신,경기 평택시 만세로 1720-4,간이음식,10583
9,만세해장국밥,경기 평택시 만세로 1754-8,한식,10317
10,맥도날드평택세교 DT점,경기 평택시 경기대로 570-0,간이음식,10092
11,west157,경기 평택시 서동대로 157-0,카페/찻집,8719
12,미스리햄버거,경기 평택시 쇼핑로 33-0,간이음식,7937
13,고등어명품이되다본점,경기 평택시 만세로 1678-0,한식,7499
14,스타벅스평택세교DT점,경기 평택시 경기대로 625-0,카페/찻집,7301
15,스타벅스평택죽백DT점,경기 평택시 만세로 1707-0,카페/찻집,6953
16,호성식당,경기 평택시 연암길 87-0,외국식,6669
17,양평해장국청북점,경기 평택시 광승길 6-0,한식,6580
18,스타벅스평택안중DT점,경기 평택시 서동대로 1459-0,카페/찻집,6551
19,맥도날드평택GS DT점,경기 평택시 서동대로 3929-0,간이음식,6485
20,백두수산,경기 평택시 강변로 467-0,외국식,6138
20,버거킹평택고덕신도시GS점,경기 평택시 고덕국제2로 54-0,간이음식,6138
22,스타벅스평택대DT점,경기 평택시 서동대로 3847-0,카페/찻집,6027
23,임성근의청북밥상,경기 평택시 서해로 1961-0,한식,5667
24,투썸플레이스평택리버타워점,경기 평택시 강변로 521-0,카페/찻집,5660
25,스모크타운,경기 평택시 신흥북로49번길 34-0,한식,5616
26,TIMESLICE,경기 평택시 죽백3로 167-14,카페/찻집,5505
27,스타벅스평택서정DT점,경기 평택시 경기대로 1353-0,카페/찻집,5173
28,영빈루[중식],경기 평택시 탄현로 341-0,외국식,5076
29,우설화평택고덕지구점,경기 평택시 돌우물길 17-0,한식,4785
30,스타벅스평택비전점,경기 평택시 비전5로 20-24,카페/찻집,4711
31,김네집부대찌개,경기 평택시 송탄로 375-1,한식,4690
32,소담고을팽성점,경기 평택시 팽성남산5길 33-0,한식,4656
33,터프이너프,경기 평택시 포승향남로 11-0,카페/찻집,4624
34,천지연평택고덕지구점,경기 평택시 돌우물길 15-0,한식,4581
35,호커스포커스로스터스,경기 평택시 장안웃길 12-0,카페/찻집,4424
36,버거킹평택죽백DT점,경기 평택시 만세로 1709-0,간이음식,4295
37,조리고본점,경기 평택시 만세로 1686-0,한식,4275
38,고복수평양냉면,경기 평택시 조개터로1번길 71-0,한식,3925
39,대기만성평택본점 [중식],경기 평택시 이화로 391-0,외국식,3889
40,도대리카페,경기 평택시 현덕서로 110-0,카페/찻집,3864
41,텐독스,경기 평택시 계양로 752-0,카페/찻집,3859
42,맥도날드평택서정DT점,경기 평택시 경기대로 1395-0,간이음식,3837
43,디새농원,경기 평택시 남부대로 627-33,한식,3779
44,꽃마름평택소사벌점,경기 평택시 평남로 941-0,외국식,3763
45,청학동냉면,경기 평택시 강변로 88-0,한식,3647
46,밥심,경기 평택시 효덕새싹길 120-23,한식,3578
47,투썸플레이스평택석정점,경기 평택시 돌우물길 1-0,카페/찻집,3541
48,파주옥비전점,경기 평택시 비전4로 164-0,한식,3404
49,스타벅스평택송탄점,경기 평택시 관광특구로 38-0,카페/찻집,3395
50,김네집,경기 평택시 송탄로 375-1,한식,3364
51,쿠우쿠우송탄점,경기 평택시 경기대로 1407-0,외국식,3348
52,스태미나하우스,경기 평택시 만세로 1676-0,외국식,3191
53,아웃백스테이크하우스평택점,경기 평택시 평택로 51-0,외국식,3143
54,태성추어탕,경기 평택시 만세로 1539-0,한식,3086
55,이창진가마솥곰탕,경기 평택시 평택1로 105-0,한식,3084
56,커피냅로스터스,경기 평택시 봉남2길 35-0,카페/찻집,2958
57,진짬뽕[중식],경기 평택시 서해로 1752-5,외국식,2953
58,스타벅스평택고덕점,경기 평택시 고덕여염9길 38-0,카페/찻집,2919
59,소삿벌,경기 평택시 만세로 1735-0,한식,2893
60,평농푸드,경기 평택시 칠괴길 25-0,한식,2884
61,빅쭌부대찌개청북점,경기 평택시 신포길 105-0,외국식,2836
62,홍두깨식당,경기 평택시 연암길 92-0,한식,2818
63,이비가짬뽕평택지제역점 [중식],경기 평택시 지제중앙로 169-0,외국식,2804
64,목구멍평택점,경기 평택시 고덕여염12길 157-0,한식,2751
65,한국기능공사,경기 평택시 서동대로 2047-0,기타음식,2727
66,송탄두꺼비식당,경기 평택시 목천로25번길 92-0,한식,2654
67,더빅바이트,경기 평택시 안정순환로 187-0,외국식,2649
68,송담칼국수,경기 평택시 강변로 129-0,한식,2551
