순위,업소명,주소,분류,합산 검색 수
1,스타벅스밀양DT점,경남 밀양시 밀양대로 1792-0,카페/찻집,10049
2,행랑채,경남 밀양시 산외로 731-0,한식,9929
3,단장면커피로스터스,경남 밀양시 표충로 679-0,카페/찻집,9553
4,맥도날드밀양DT점,경남 밀양시 밀양대로 1872-0,간이음식,6306
5,설봉돼지국밥,경남 밀양시 노상하3길 9-0,한식,5524
6,솔밭만두,경남 밀양시 밀양대로 2362-0,한식,5470
7,밀양189,경남 밀양시 용평로5길 282-0,카페/찻집,5302
8,암새들,경남 밀양시 용평로5길 184-0,한식,4723
9,부산집,경남 밀양시,한식,4680
10,단골집,경남 밀양시 상설시장3길 18-16,한식,4600
11,여울목,경남 밀양시 표충로 645-0,한식,4594
12,바래미바네사,경남 밀양시 만어로 440-0,카페/찻집,4510
13,다원정,경남 밀양시 율전안길 29-0,한식,4355
14,1919봄,경남 밀양시 산외로 191-0,카페/찻집,4283
15,고가식당,경남 밀양시 산외로 714-0,한식,4228
16,카페삼랑,경남 밀양시 삼랑진로 101-0,카페/찻집,3672
17,카페그로브,경남 밀양시 퇴로로 326-5,카페/찻집,3669
18,하마돈까스,경남 밀양시 미리벌로2길 18-0,외국식,3541
19,뜰마당[한식],경남 밀양시 퇴로3길 2-0,한식,2988
20,향촌갈비,경남 밀양시 내일상가1길 10-0,한식,2903
21,삼랑진 짬뽕[중식],경남 밀양시 삼랑진로 130-0,외국식,2737
22,어셈블커피로스터스,경남 밀양시 삼랑진로 32-0,카페/찻집,2731
23,메나쥬,경남 밀양시 금천2길 23-34,카페/찻집,2703
24,동부식육식당,경남 밀양시 서부1길 3-0,한식,2629
25,대설면옥,경남 밀양시 창밀로 3569-3,한식,2446
26,밀양할매메기탕,경남 밀양시 용평로 438-0,한식,2443
27,마리옹,경남 밀양시 위양4길 8-0,카페/찻집,2350
28,소문난수산국수,경남 밀양시 수산복개길 28-0,한식,2287
29,3대째가마솥추어탕,경남 밀양시 초하로 720-0,한식,2203
30,다담뜰한식뷔페밀양점,경남 밀양시 역앞광장로 14-15,외국식,2138
31,카페달리아삼랑진,경남 밀양시 천태로 359-0,카페/찻집,2134
32,어서이곳,경남 밀양시 산내용전1길 22-13,카페/찻집,2044
33,여물통한우,경남 밀양시 단장로 693-1,한식,2036
34,카페평리,경남 밀양시 고례로 936-0,카페/찻집,2001
35,도연정,경남 밀양시 행곡로 472-1,한식,1884
36,달구돼지국밥,경남 밀양시 예림2길 10-0,한식,1844
37,투썸플레이스밀양점,경남 밀양시 남천강변로 41-0,카페/찻집,1809
38,홍두깨칼국수,경남 밀양시 예림서원로 108-15,한식,1760
39,콰이강의다리향어마을,경남 밀양시 삼랑1길 29-0,외국식,1670
40,인골산장,경남 밀양시 인곡길 150-0,외국식,1640
41,원가본가가야밀면,경남 밀양시 중앙로 289-21,한식,1475
42,사자평명물식당,경남 밀양시 바드리길 8-0,한식,1469
43,트리인블루,경남 밀양시 표충로 176-9,카페/찻집,1464
44,더미량,경남 밀양시 방동길 126-0,카페/찻집,1437
45,카페지엘,경남 밀양시 대사길 156-9,카페/찻집,1426
46,제비들가든,경남 밀양시 활성로 314-0,한식,1377
47,산수정,경남 밀양시 미리벌중앙로1길 24-8,외국식,1354
48,장사부밀양직영점 [중식],경남 밀양시 해천길 50-0,외국식,1340
49,태화루[중식],경남 밀양시 북성로 59-0,외국식,1289
50,가마솥에누룽지,경남 밀양시 얼음골로 54-0,한식,1265
51,십삼월,경남 밀양시 수산로 162-0,카페/찻집,1230
51,아랑장어구이,경남 밀양시 상동로 231-0,외국식,1230
53,에르모사,경남 밀양시 표충로 222-0,외국식,1211
54,돈키호테1988,경남 밀양시 천태로 98-0,카페/찻집,1197
55,위양지마실,경남 밀양시 위양로 370-2,외국식,1183
56,산그늘능이오리,경남 밀양시 산외로 309-6,외국식,1181
57,오로라힐스,경남 밀양시 검암4길 96-46,외국식,1177
58,숲속갈치마을,경남 밀양시 밀양대로 2364-0,한식,1173
59,파스쿠찌밀양점,경남 밀양시 밀양대로 1753-27,카페/찻집,1168
60,새목쉼터,경남 밀양시 행곡로 418-0,한식,1165
61,산아래휴,경남 밀양시 국전로 496-5,카페/찻집,1154
62,방갈로농원,경남 밀양시 시전중앙길 91-0,한식,1153
63,위양루,경남 밀양시 위양3길 34-0,카페/찻집,1127
64,잇소,경남 밀양시 행곡로 425-1,카페/찻집,1112
65,밀양돼지국밥,경남 밀양시 북성로 28-0,한식,1106
66,산촌농원,경남 밀양시 금산5길 18-0,외국식,1102
67,산삼장어구이,경남 밀양시 영남루2길 7-0,외국식,1073
68,항아리수제비,경남 밀양시 산외강변로 349-0,한식,1012
69,대나무횟집,경남 밀양시 삼랑1길 15-0,외국식,989
70,카페범도리,경남 밀양시 아불1길 14-0,카페/찻집,954
71,사포뚝소,경남 밀양시 송포로 152-10,한식,915
72,수라간,경남 밀양시 시청로1길 3-0,한식,912
73,두근두근,경남 밀양시 미리벌로2길 10-0,한식,905
74,삼문동면돈,경남 밀양시 미리벌중앙로1길 28-0,한식,876
75,맷돌순두부돌솥밥,경남 밀양시 시청로1길 15-0,한식,867
76,위양448,경남 밀양시 위양로 336-0,카페/찻집,860
77,아뜰리에,경남 밀양시 퇴로로 257-0,카페/찻집,859
78,밀양인삼돼지국밥,경남 밀양시 백민로 83-0,한식,840
79,안태가든,경남 밀양시 천태로 421-1,한식,817
80,임시정부,경남 밀양시 중앙로 256-1,한식,816
81,동화반점[중식],경남 밀양시 중앙로 408-0,외국식,805
82,굴림당,경남 밀양시 남천강변로3길 7-0,한식,787
83,카페산내랑,경남 밀양시 삼양길 5-0,카페/찻집,786
84,신흥양어장횟집,경남 밀양시 산외로 522-0,외국식,768
85,효와당,경남 밀양시 감천3길 29-14,외국식,763
86,가지산흑염소,경남 밀양시 산내로 567-0,한식,753
87,밀가든,경남 밀양시 위양3길 24-0,카페/찻집,743
88,리플유,경남 밀양시 단장로 1417-0,외국식,741
89,루,경남 밀양시 단장로 218-1,카페/찻집,729
89,표충사가는길에서,경남 밀양시 표충로 867-0,한식,729
91,채선당자연한가득밀양점,경남 밀양시 밀양대로 1745-12,외국식,692
92,정직한장어,경남 밀양시 태동길 6-4,외국식,689
93,홍릉불고기,경남 밀양시 해천길 44-1,한식,683
94,교동오리,경남 밀양시 새미4길 29-0,외국식,674
94,바드리푸줏간,경남 밀양시 바드리길 415-0,한식,674
96,아줌마우동,경남 밀양시 중앙로 289-24,간이음식,672
97,라라코스트밀양삼문점,경남 밀양시 미리벌중앙로 63-0,외국식,645
97,파리바게뜨경남밀양점,경남 밀양시 약산로 51-0,간이음식,645
99,명사십리,경남 밀양시 예림서원로 82-0,카페/찻집,642
100,밀양봉쥬르,경남 밀양시 창밀로 3085-0,외국식,631
