업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,2.0952352E8
쇼핑업,레저용품쇼핑,1.313814156E9
쇼핑업,대형쇼핑몰,3.250902705E9
숙박업,캠핑장/펜션,5.507675E7
숙박업,기타숙박,1.202433284E9
식음료업,식음료,2.0607774202E10
여가서비스업,관광유원시설,7.90830499E8
여가서비스업,골프장,1.185137707E10
여가서비스업,기타레저,1.336773E8
여가서비스업,문화서비스,1.81035863E8
여행업,여행업,2109000.0
운송업,렌터카,2348000.0
