유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 김해시 , 경상남도 밀양시,18.8,1
경상남도 창원시 의창구 , 경상남도 밀양시,8.2,1
경상남도 양산시 , 경상남도 밀양시,6.0,1
경상북도 청도군 , 경상남도 밀양시,5.8,1
울산광역시 울주군 , 경상남도 밀양시,5.2,1
경상남도 창원시 성산구 , 경상남도 밀양시,3.7,1
부산광역시 북구 , 경상남도 밀양시,2.9,1
경상남도 창녕군 , 경상남도 밀양시,2.8,1
부산광역시 해운대구 , 경상남도 밀양시,2.5,1
부산광역시 부산진구 , 경상남도 밀양시,2.5,1
부산광역시 강서구 , 경상남도 밀양시,2.4,1
대구광역시 수성구 , 경상남도 밀양시,2.4,1
울산광역시 남구 , 경상남도 밀양시,2.3,1
부산광역시 사상구 , 경상남도 밀양시,2.0,1
부산광역시 금정구 , 경상남도 밀양시,1.9,1
경상북도 경산시 , 경상남도 밀양시,1.9,1
부산광역시 동래구 , 경상남도 밀양시,1.9,1
부산광역시 기장군 , 경상남도 밀양시,1.7,1
경상남도 창원시 진해구 , 경상남도 밀양시,1.6,1
경상남도 창원시 마산회원구 , 경상남도 밀양시,1.5,1
 경상남도 밀양시,경상남도 김해시,16.1,2
 경상남도 밀양시,부산광역시 기장군,7.5,2
 경상남도 밀양시,울산광역시 울주군,7.2,2
 경상남도 밀양시,경상남도 양산시,6.8,2
 경상남도 밀양시,경상남도 창원시 의창구,6.4,2
 경상남도 밀양시,경상북도 청도군,5.8,2
 경상남도 밀양시,부산광역시 해운대구,3.8,2
 경상남도 밀양시,경상남도 창원시 성산구,3.4,2
 경상남도 밀양시,경상남도 창녕군,3.4,2
 경상남도 밀양시,대구광역시 수성구,2.5,2
 경상남도 밀양시,부산광역시 강서구,2.0,2
 경상남도 밀양시,부산광역시 북구,1.9,2
 경상남도 밀양시,울산광역시 남구,1.8,2
 경상남도 밀양시,경상북도 경주시,1.7,2
 경상남도 밀양시,부산광역시 부산진구,1.7,2
 경상남도 밀양시,경상남도 창원시 진해구,1.6,2
 경상남도 밀양시,부산광역시 금정구,1.6,2
 경상남도 밀양시,부산광역시 사상구,1.4,2
 경상남도 밀양시,부산광역시 수영구,1.4,2
 경상남도 밀양시,대구광역시 동구,1.4,2
