순위,관광지명,주소,분류,외지인 검색 수
1,표충사,경남 밀양시 표충로 1338-0,종교성지,48459
2,리더스CC,경남 밀양시 활성로 455-0,육상레저스포츠,37030
3,위양지,경남 밀양시 위양로 273-36,자연경관(하천/해양),33910
4,영남알프스얼음골케이블카,경남 밀양시 얼음골로 241-0,기타관광,32504
5,얼음골,경남 밀양시,자연경관(산),20084
6,트윈터널,경남 밀양시 삼랑진로 537-11,기타관광,19140
7,만어사,경남 밀양시 만어로 776-0,종교성지,19020
8,영남루,경남 밀양시 중앙로 324-0,역사유적지,18498
9,밀양노벨CC,경남 밀양시,육상레저스포츠,17941
10,밀양댐생태공원,경남 밀양시,도시공원,12395
11,밀양아리랑대공원,경남 밀양시,도시공원,11137
12,기회송림유원지,경남 밀양시,복합관광시설,10146
13,밀양아리랑오토캠핑장,경남 밀양시,캠핑,9319
14,호텔아리나,경남 밀양시 삼문강변로 82-0,호텔,9265
15,밀양CC,경남 밀양시 사포산단1길 157-0,육상레저스포츠,9188
16,호박소계곡,경남 밀양시,자연경관(산),7537
17,여여정사,경남 밀양시 행곡1길 180-158,종교성지,6840
18,우리아이마음숲,경남 밀양시,도시공원,6682
19,금시당유원지,경남 밀양시 활성로 24-61,복합관광시설,6287
20,밀양댐오토캠핑장,경남 밀양시 고례로 0-0,캠핑,5996
21,밀양아리랑우주천문대,경남 밀양시 밀양대공원로 86-0,기타관광,5722
22,참샘허브나라,경남 밀양시 방동길 129-0,농/산/어촌체험,5574
23,밀양아리랑시장,경남 밀양시 상설시장1길 11-0,시장,5094
24,미르오토캠핑장,경남 밀양시 밀양대로 3400-127,캠핑,4975
25,석골사,경남 밀양시 원서3길 167-0,종교성지,4516
26,밀양호,경남 밀양시,자연경관(하천/해양),4188
27,밀양노벨CC,경남 밀양시 단장로 944-0,육상레저스포츠,3830
28,삼랑진양수발전소홍보관,경남 밀양시 행곡로 38-0,전시시설,3616
29,금시당백곡재,경남 밀양시,역사유적지,3417
30,밀양알프스캠핑장,경남 밀양시 밀양대로 3468-7,캠핑,3188
31,삼봉사,경남 밀양시 단장로 379-8,종교성지,3169
