연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,1.7
60~69세,7.7,5.5
50~59세,9.9,8.2
40~49세,11.9,7.8
30~39세,12.1,9.3
20~29세,9.6,7.0
10~19세,2.6,2.3
