연령대,남성방문 비율,여성방문 비율
70세 이상,7.0,9.0
60~69세,13.4,15.9
50~59세,10.6,9.7
40~49세,10.6,7.4
30~39세,5.5,2.3
20~29세,4.0,1.8
10~19세,1.0,1.1
