연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,1.7
60~69세,6.3,5.3
50~59세,9.0,9.2
40~49세,7.9,7.7
30~39세,9.0,8.2
20~29세,11.9,15.7
10~19세,2.4,3.0
