순위,관광지명,주소,분류,
1,롯데마트/구미점,경북 구미시 구미대로22길 11-0,쇼핑,경상북도 구미시
2,이마트/구미점,경북 구미시 구미대로 256-0,쇼핑,경상북도 구미시
3,이마트/동구미점,경북 구미시 이계북로 23-0,쇼핑,경상북도 구미시
4,홈플러스/구미점,경북 구미시 구미대로 174-0,쇼핑,경상북도 구미시
5,금오산,경북 구미시,자연관광지,경상북도 구미시
6,동락공원,경북 구미시 3공단1로 191-0,자연관광지,경상북도 구미시
7,구미새마을중앙시장,경북 구미시 구미중앙로9길 18-0,쇼핑,경상북도 구미시
8,박정희대통령생가,경북 구미시 박정희로 107-0,역사관광지,경상북도 구미시
9,구미낙동강체육공원,경북 구미시,자연관광지,경상북도 구미시
10,하나로마트/인동농협,경북 구미시 인동남길 106-0,쇼핑,경상북도 구미시
11,하나로마트/인동농협양포점,경북 구미시 옥계2공단로 466-0,쇼핑,경상북도 구미시
12,동아백화점/구미점,경북 구미시 송원동로 28-0,쇼핑,경상북도 구미시
13,파머스마켓/구미농협,경북 구미시 산업로 310-0,쇼핑,경상북도 구미시
14,도리사,경북 구미시 도리사로 526-0,역사관광지,경상북도 구미시
15,금오랜드,경북 구미시 금오산로 341-0,휴양관광지,경상북도 구미시
16,삼성전자서비스/구미센터,경북 구미시 구미대로 244-0,쇼핑,경상북도 구미시
17,다이소/구미구평점,경북 구미시 인동남길 182-0,쇼핑,경상북도 구미시
18,새마을운동테마공원,경북 구미시 박정희로 155-0,자연관광지,경상북도 구미시
19,구미농수산물도매시장,경북 구미시 선산대로 309-0,쇼핑,경상북도 구미시
20,선산봉황시장,경북 구미시 남문로 19-26,쇼핑,경상북도 구미시
21,필식자재마트/상모점,경북 구미시 상사동로6길 3-0,쇼핑,경상북도 구미시
22,G7스퀘어,경북 구미시 야은로 296-0,쇼핑,경상북도 구미시
23,구미역후면광장,경북 구미시 구미중앙로 76-0,자연관광지,경상북도 구미시
24,우리홀푸드마트/인동점,경북 구미시 여헌로 55-0,쇼핑,경상북도 구미시
25,다이소/인의점,경북 구미시 인동9길 3-0,쇼핑,경상북도 구미시
26,구미시민운동장,경북 구미시 박정희로 375-22,기타관광지,경상북도 구미시
27,구미시립중앙도서관,경북 구미시 경은로 85-0,문화시설,경상북도 구미시
28,구미코,경북 구미시 첨단기업1로 49-0,문화시설,경상북도 구미시
29,구미시립양포도서관,경북 구미시 옥계북로 51-0,문화시설,경상북도 구미시
30,다이소/구미형곡네거리점,경북 구미시 송정대로 5-0,쇼핑,경상북도 구미시
31,롯데시네마/구미공단,경북 구미시 산호대로 233-0,공연/행사,경상북도 구미시
32,구미시인동도서관,경북 구미시 인동14길 14-0,문화시설,경상북도 구미시
33,CGV/구미,경북 구미시 구미중앙로 44-0,공연/행사,경상북도 구미시
34,다이소/구미옥계점,경북 구미시 산호대로29길 7-17,쇼핑,경상북도 구미시
35,구미CC,경북 구미시 송백로 229-0,레포츠(육상/해상/항공),경상북도 구미시
36,박정희체육관,경북 구미시 박정희로 375-19,기타관광지,경상북도 구미시
37,삼일문고,경북 구미시 금오시장로 6-0,쇼핑,경상북도 구미시
38,장보고식자재마트/구미인동점,경북 구미시 인동중앙로 53-0,쇼핑,경상북도 구미시
39,다이소/구미상모사곡점,경북 구미시 상사서로 94-0,쇼핑,경상북도 구미시
40,하나로마트/고아농협원호지점,경북 구미시 문장로 211-0,쇼핑,경상북도 구미시
41,구미에코랜드,경북 구미시 인덕1길 195-0,기타관광지,경상북도 구미시
42,구미시립상모정수도서관,경북 구미시 상사서로4길 10-0,문화시설,경상북도 구미시
43,롯데시네마/프리미엄구미센트럴,경북 구미시 구미중앙로17길 16-0,공연/행사,경상북도 구미시
44,골프존카운티선산,경북 구미시 강동로 953-74,레포츠(육상/해상/항공),경상북도 구미시
45,봉곡도서관,경북 구미시 봉곡로15길 54-0,문화시설,경상북도 구미시
46,우리홀푸드마트/형곡점,경북 구미시 형곡서로 88-0,쇼핑,경상북도 구미시
47,형곡전망대,경북 구미시,기타관광지,경상북도 구미시
48,지산샛강생태공원,경북 구미시,자연관광지,경상북도 구미시
49,롯데하이마트/인동점,경북 구미시 인동북길 59-0,쇼핑,경상북도 구미시
50,다이소/확장지구점,경북 구미시 신당1로 58-0,쇼핑,경상북도 구미시
51,모던하우스/구미G7스퀘어점,경북 구미시 야은로 296-0,쇼핑,경상북도 구미시
52,금오산,경북 구미시,자연관광,경상북도 구미시
53,유니클로/구미신평점,경북 구미시 구미대로22길 7-7,쇼핑,경상북도 구미시
54,쥬쥬동산,경북 구미시 원대로 227-0,휴양관광지,경상북도 구미시
55,메가박스/구미강동,경북 구미시 인동가산로 14-0,공연/행사,경상북도 구미시
56,형곡중앙시장,경북 구미시 형곡로 186-0,쇼핑,경상북도 구미시
57,빅마트/옥계점,경북 구미시 산호대로29길 8-3,쇼핑,경상북도 구미시
58,올림픽기념국민생활관,경북 구미시 산책길 63-0,레포츠(육상/해상/항공),경상북도 구미시
59,빅마트/산동점,경북 구미시 신당4로1길 57-0,쇼핑,경상북도 구미시
60,금오산저수지,경북 구미시,자연관광지,경상북도 구미시
61,골프존카운티구미,경북 구미시 강동로 953-73,레포츠(육상/해상/항공),경상북도 구미시
62,구미산업유통단지,경북 구미시 3공단1로 302-7,쇼핑,경상북도 구미시
63,필마트/구미도량점,경북 구미시 송동로 64-0,쇼핑,경상북도 구미시
64,다이소/봉곡본점,경북 구미시 야은로 288-0,쇼핑,경상북도 구미시
65,박정희대통령생가,경북 구미시 박정희로 107-0,역사관광,경상북도 구미시
66,고릴라캠핑/구미점,경북 구미시 인동가산로 591-1,쇼핑,경상북도 구미시
67,캠핑트렁크/구미점,경북 구미시 산호대로 1192-1,쇼핑,경상북도 구미시
68,골프존카운티구미,경북 구미시 강동로 953-74,레포츠(육상/해상/항공),경상북도 구미시
69,이마트에브리데이/형곡동점,경북 구미시 경은로 88-0,쇼핑,경상북도 구미시
70,대백마트/옥계점,경북 구미시 해마루공원로 21-0,쇼핑,경상북도 구미시
71,경상북도교육청구미도서관,경북 구미시 산책길 41-0,문화시설,경상북도 구미시
72,한샘인테리어/구미점,경북 구미시 낙동강변로 731-0,쇼핑,경상북도 구미시
73,다이소/구미신평점,경북 구미시 구미대로 302-0,쇼핑,경상북도 구미시
74,리치/선산점,경북 구미시 선산대로 1395-0,쇼핑,경상북도 구미시
75,탑텐/구미광평점,경북 구미시 구미대로 192-0,쇼핑,경상북도 구미시
76,야호식자재도매마트/야호본점,경북 구미시 산호대로39길 14-45,쇼핑,경상북도 구미시
77,구미CC,경북 구미시 송백로 229-0,레저스포츠,경상북도 구미시
78,노브랜드/구미송정점,경북 구미시 송정대로 88-0,쇼핑,경상북도 구미시
79,구미칠곡축협하나로마트,경북 구미시 봉곡로 20-0,쇼핑,경상북도 구미시
80,옥성자연휴양림,경북 구미시 휴양림길 150-0,자연관광지,경상북도 구미시
81,구미시승마장,경북 구미시 선상동로 1174-7,레포츠(육상/해상/항공),경상북도 구미시
82,썬마트,경북 구미시 인동25길 6-0,쇼핑,경상북도 구미시
83,도리사,경북 구미시 도리사로 526-0,역사관광,경상북도 구미시
84,대백마트/남통점,경북 구미시 원남로 9-0,쇼핑,경상북도 구미시
85,봉곡테마공원,경북 구미시,자연관광지,경상북도 구미시
86,구미낙동강체육공원,경북 구미시,문화관광,경상북도 구미시
87,문수사,경북 구미시 신곡4길 186-0,역사관광지,경상북도 구미시
88,신라불교초전지,경북 구미시 도개다곡길 389-46,기타관광지,경상북도 구미시
89,쿠쿠/구미서비스센터,경북 구미시 신시로 58-0,쇼핑,경상북도 구미시
90,금오시장,경북 구미시 금오시장로 13-0,쇼핑,경상북도 구미시
91,삼성디지털프라자/구미본점,경북 구미시 구미대로 244-0,쇼핑,경상북도 구미시
92,노브랜드/구미확장점,경북 구미시 신당2로 9-0,쇼핑,경상북도 구미시
93,스포랜드골프클럽,경북 구미시 원대로 245-0,레포츠(육상/해상/항공),경상북도 구미시
94,롯데하이마트/지산점,경북 구미시 야은로 668-0,쇼핑,경상북도 구미시
95,삼성패션아울렛/구미점,경북 구미시 구미대로 58-0,쇼핑,경상북도 구미시
96,문성저수지,경북 구미시 들성로 174-8,자연관광지,경상북도 구미시
97,리홈쿠첸서비스센터/구미점,경북 구미시 송원서로2길 3-0,쇼핑,경상북도 구미시
98,일룸/구미점,경북 구미시 산업로28길 4-0,쇼핑,경상북도 구미시
99,우리마트/형곡점,경북 구미시 형곡서로 96-0,쇼핑,경상북도 구미시
100,해마루공원,경북 구미시,자연관광지,경상북도 구미시
