기준연월,지역명,검색량(건)
202108,강원도 평창군 ,3461
202109,강원도 평창군 ,2220
202110,강원도 평창군 ,2750
202111,강원도 평창군 ,3291
202112,강원도 평창군 ,939
202201,강원도 평창군 ,815
202202,강원도 평창군 ,335
202203,강원도 평창군 ,127
202204,강원도 평창군 ,324
202205,강원도 평창군 ,636
202206,강원도 평창군 ,649
202207,강원도 평창군 ,622
