순위,업소명,주소,분류,합산 검색 수
1,평창한우마을대관령점,강원 평창군 경강로 5195-25,한식,23388
2,다키닥팜,강원 평창군 금당계곡로 1731-5,외국식,15112
3,미가연,강원 평창군 기풍로 108-0,한식,13519
4,황태회관본관,강원 평창군 눈마을길 19-0,한식,13324
5,대관령한우타운,강원 평창군 올림픽로 38-0,한식,13274
6,평창한우마을면온점,강원 평창군 진조길 57-0,한식,13241
7,메밀꽃필무렵,강원 평창군 이효석길 33-13,한식,11231
8,진태원[중식],강원 평창군 횡계길 19-0,외국식,11031
9,방림메밀막국수분점,강원 평창군 눈마을길 13-0,한식,9895
10,납작식당,강원 평창군 올림픽로 35-0,한식,9269
11,부일식당[한식],강원 평창군 진부중앙로 100-5,한식,9085
12,봉평흔들바위[한식],강원 평창군 태기로 1-0,한식,8533
13,풀내음,강원 평창군 메밀꽃길 13-0,외국식,8452
14,대관령감자옹심이,강원 평창군 경강로 5193-0,한식,8243
15,황태회관,강원 평창군 눈마을길 19-0,한식,8001
16,메밀꽃향기,강원 평창군 이효석길 33-5,한식,7819
17,해와비,강원 평창군 대관령로 193-8,한식,7518
18,용평회관,강원 평창군 횡계2길 15-0,한식,7146
19,수미카페,강원 평창군 횡계길 24-0,카페/찻집,7046
20,현대막국수,강원 평창군 동이장터길 17-0,한식,6720
21,감자네,강원 평창군 방아다리로 360-0,한식,6153
22,황태덕장,강원 평창군 눈마을길 21-0,외국식,6017
23,와우대관령한우진부점,강원 평창군 까치골길 7-0,한식,5545
24,카페연월일,강원 평창군 진고개로 129-0,카페/찻집,5524
25,송어의집,강원 평창군 아랫상리길 19-4,외국식,5437
26,이촌쉼터딸부자,강원 평창군 꽃밭양지길 405-0,한식,5249
27,도암식당,강원 평창군 대관령로 103-0,한식,5072
28,두일막국수,강원 평창군 방아다리로 324-0,한식,4880
29,큰우리,강원 평창군 대관령로 192-0,한식,4676
30,남경식당,강원 평창군 대관령마루길 347-0,한식,4646
31,금강숯불닭갈비 메밀막국수,강원 평창군 강변길 87-0,외국식,4559
32,삼교리동치미막국수대관령점,강원 평창군 꽃밭양지길 51-6,한식,4543
33,마카카페,강원 평창군 메밀꽃길 10-16,카페/찻집,4522
34,고향막국수,강원 평창군 이효석길 142-0,한식,4508
