순위,관광지명,주소,분류,
1,갤러리아백화점/센터시티점,충남 천안시 서북구 공원로 227-0,쇼핑,충청남도 천안시 서북구
2,이마트/천안점,충남 천안시 서북구 충무로 187-0,쇼핑,충청남도 천안시 서북구
3,코스트코홀세일/천안점,충남 천안시 서북구 3공단6로 77-0,쇼핑,충청남도 천안시 서북구
4,이마트/천안서북점,충남 천안시 서북구 삼성대로 20-0,쇼핑,충청남도 천안시 서북구
5,롯데마트/성정점,충남 천안시 서북구 성정두정로 1-0,쇼핑,충청남도 천안시 서북구
6,모다아울렛/천안아산점,충남 천안시 서북구 공원로 196-0,쇼핑,충청남도 천안시 서북구
7,이마트/펜타포트점,충남 천안시 서북구 공원로 196-0,쇼핑,충청남도 천안시 서북구
8,천안농수산물도매시장,충남 천안시 서북구 천안대로 1347-0,쇼핑,충청남도 천안시 서북구
9,맘마마트/천안쌍용점,충남 천안시 서북구 월봉로 95-0,쇼핑,충청남도 천안시 서북구
10,다이소/천안불당점,충남 천안시 서북구 불당34길 8-0,쇼핑,충청남도 천안시 서북구
11,와마트/천안점,충남 천안시 서북구 두정공원2길 10-0,쇼핑,충청남도 천안시 서북구
12,와마트/천안점,충남 천안시 서북구 두정공단2길 10-0,쇼핑,충청남도 천안시 서북구
13,삼성전자서비스/천안센터,충남 천안시 서북구 서부대로 354-0,쇼핑,충청남도 천안시 서북구
14,지문사/불당점,충남 천안시 서북구 불당34길 3-18,쇼핑,충청남도 천안시 서북구
15,다이소/천안불당2호점,충남 천안시 서북구 불당24로 45-9,쇼핑,충청남도 천안시 서북구
16,CGV/천안펜타포트,충남 천안시 서북구 공원로 196-0,공연/행사,충청남도 천안시 서북구
17,삼성전자서비스/두정센터,충남 천안시 서북구 백석공단1로 10-0,쇼핑,충청남도 천안시 서북구
18,두정도서관,충남 천안시 서북구 부성3길 9-0,문화시설,충청남도 천안시 서북구
19,메가도매센터,충남 천안시 서북구 천안대로 1348-0,쇼핑,충청남도 천안시 서북구
20,원랜드원마트,충남 천안시 서북구 음봉로 891-0,쇼핑,충청남도 천안시 서북구
21,천안축구센터,충남 천안시 서북구 축구센터로 150-0,기타관광지,충청남도 천안시 서북구
22,캠핑고래/천안점,충남 천안시 서북구 두정역동2길 7-0,쇼핑,충청남도 천안시 서북구
23,다이소/천안성정2호점,충남 천안시 서북구 서부17길 4-0,쇼핑,충청남도 천안시 서북구
24,다이소/천안두정점,충남 천안시 서북구 두정로 181-0,쇼핑,충청남도 천안시 서북구
25,원마트,충남 천안시 서북구 음봉로 891-0,쇼핑,충청남도 천안시 서북구
26,천안일등식자재마트,충남 천안시 서북구 성정중4길 3-0,쇼핑,충청남도 천안시 서북구
27,영풍문고/천안불당점,충남 천안시 서북구 불당26로 80-0,쇼핑,충청남도 천안시 서북구
28,하나로마트/천안농협불당지점,충남 천안시 서북구 불당25로 200-0,쇼핑,충청남도 천안시 서북구
29,메가박스/천안,충남 천안시 서북구 1공단1길 52-0,공연/행사,충청남도 천안시 서북구
30,CGV/천안시청,충남 천안시 서북구 번영로 201-0,공연/행사,충청남도 천안시 서북구
