연령대,남성방문 비율,여성방문 비율
70세 이상,0.6,1.1
60~69세,3.1,3.8
50~59세,6.2,8.5
40~49세,8.5,8.5
30~39세,13.9,13.7
20~29세,11.8,13.2
10~19세,2.8,3.1
