연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,3.7
60~69세,12.5,9.2
50~59세,15.4,13.8
40~49세,10.2,5.8
30~39세,8.3,4.7
20~29세,5.8,2.9
10~19세,0.9,1.2
