유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 고양시 일산서구 , 경기도 고양시 일산동구,29.8,1
경기도 고양시 덕양구 , 경기도 고양시 일산동구,20.0,1
경기도 파주시 , 경기도 고양시 일산동구,13.8,1
경기도 김포시 , 경기도 고양시 일산동구,5.4,1
서울특별시 강서구 , 경기도 고양시 일산동구,3.2,1
서울특별시 마포구 , 경기도 고양시 일산동구,3.2,1
서울특별시 은평구 , 경기도 고양시 일산동구,2.1,1
서울특별시 영등포구 , 경기도 고양시 일산동구,1.5,1
인천광역시 서구 , 경기도 고양시 일산동구,1.3,1
경기도 부천시 , 경기도 고양시 일산동구,1.3,1
서울특별시 서대문구 , 경기도 고양시 일산동구,1.0,1
서울특별시 양천구 , 경기도 고양시 일산동구,1.0,1
인천광역시 계양구 , 경기도 고양시 일산동구,0.9,1
경기도 의정부시 , 경기도 고양시 일산동구,0.8,1
경기도 양주시 , 경기도 고양시 일산동구,0.8,1
서울특별시 용산구 , 경기도 고양시 일산동구,0.8,1
서울특별시 강남구 , 경기도 고양시 일산동구,0.7,1
인천광역시 부평구 , 경기도 고양시 일산동구,0.7,1
서울특별시 서초구 , 경기도 고양시 일산동구,0.7,1
경기도 남양주시 , 경기도 고양시 일산동구,0.6,1
 경기도 고양시 일산동구,경기도 고양시 일산서구,23.7,2
 경기도 고양시 일산동구,경기도 고양시 덕양구,22.4,2
 경기도 고양시 일산동구,경기도 파주시,18.1,2
 경기도 고양시 일산동구,경기도 김포시,4.9,2
 경기도 고양시 일산동구,서울특별시 마포구,2.6,2
 경기도 고양시 일산동구,서울특별시 강서구,2.4,2
 경기도 고양시 일산동구,서울특별시 강남구,1.7,2
 경기도 고양시 일산동구,서울특별시 영등포구,1.6,2
 경기도 고양시 일산동구,인천광역시 중구,1.3,2
 경기도 고양시 일산동구,서울특별시 은평구,1.3,2
 경기도 고양시 일산동구,서울특별시 중구,1.2,2
 경기도 고양시 일산동구,경기도 양주시,0.9,2
 경기도 고양시 일산동구,경기도 부천시,0.8,2
 경기도 고양시 일산동구,서울특별시 용산구,0.8,2
 경기도 고양시 일산동구,경기도 남양주시,0.8,2
 경기도 고양시 일산동구,서울특별시 종로구,0.8,2
 경기도 고양시 일산동구,서울특별시 서초구,0.7,2
 경기도 고양시 일산동구,인천광역시 서구,0.7,2
 경기도 고양시 일산동구,서울특별시 서대문구,0.7,2
 경기도 고양시 일산동구,경기도 의정부시,0.7,2
