순위,업소명,주소,분류,현지인 검색 수
1,일산칼국수본점,경기 고양시 일산동구 경의로 467-0,한식,13721
2,맥도날드고양풍동DT점,경기 고양시 일산동구 백마로 493-0,간이음식,8473
3,포레스트아웃팅스일산,경기 고양시 일산동구 고양대로 1124-0,카페/찻집,8021
4,등촌샤브칼국수일산본점,경기 고양시 일산동구 무궁화로 118-0,한식,7532
5,스타벅스일산애니골DT점,경기 고양시 일산동구 무궁화로 300-0,카페/찻집,6308
6,미덕원일산점,경기 고양시 일산동구 애니골길43번길 17-1,외국식,5186
7,명가원설농탕,경기 고양시 일산동구 일산로 438-0,한식,5053
8,가나안덕일산본점,경기 고양시 일산동구 애니골길 52-0,외국식,4828
9,스타벅스일산풍동DT점,경기 고양시 일산동구 백마로 475-0,카페/찻집,4732
10,다람쥐마을누룽지백숙,경기 고양시 일산동구 애니골길43번길 48-0,한식,4590
11,밤가시버거,경기 고양시 일산동구 일산로372번길 46-0,간이음식,4528
12,철원양평해장국,경기 고양시 일산동구 장항로 145-0,한식,4501
13,스타벅스백석역DT점,경기 고양시 일산동구 중앙로 1054-0,카페/찻집,4388
14,맥도날드중산DT점,경기 고양시 일산동구 고양대로 745-0,간이음식,4315
15,쿠우쿠우일산호수공원점,경기 고양시 일산동구 백마로 195-0,외국식,3969
16,빠르끄,경기 고양시 일산동구 고양대로 916-0,간이음식,3659
17,애니골,경기 고양시 일산동구,기타음식,3496
18,제주은희네해장국일산본점,경기 고양시 일산동구 고양대로 946-0,한식,3289
19,미루꾸커피,경기 고양시 일산동구 일산로316번길 25-1,카페/찻집,3189
20,훈장골,경기 고양시 일산동구 고일로 10-0,외국식,3156
21,양수면옥,경기 고양시 일산동구 애니골길 34-0,한식,3068
22,전민규의황제누룽지탕일산본점,경기 고양시 일산동구 애니골길 6-0,한식,2834
23,VIPS일산점,경기 고양시 일산동구 중앙로 1219-0,외국식,2813
24,부페파크일산점,경기 고양시 일산동구 정발산로 43-20,외국식,2812
25,앤드테라스식사점,경기 고양시 일산동구 위시티1로 6-19,카페/찻집,2781
26,뿅의전설일산점 [중식],경기 고양시 일산동구 경의로 521-0,외국식,2678
27,옐로우마운틴,경기 고양시 일산동구 대주로 341-1,카페/찻집,2608
28,샛터농원,경기 고양시 일산동구 통일로1267번길 144-46,한식,2539
29,계단라멘,경기 고양시 일산동구 율천로7번길 10-0,외국식,2458
30,임가네한우마을풍동점,경기 고양시 일산동구 애니골길43번길 17-1,한식,2382
31,신선설농탕일산백석점,경기 고양시 일산동구 일산로 59-0,한식,2331
32,여자만숯불장어구이,경기 고양시 일산동구 고봉로 467-48,외국식,2276
33,숲카페,경기 고양시 일산동구 능안길 27-0,카페/찻집,2264
34,피콕그린,경기 고양시 일산동구 성석로 111-45,카페/찻집,2232
35,설문커피,경기 고양시 일산동구 고봉로 832-0,카페/찻집,2177
36,짬뽕지존일산점 [중식],경기 고양시 일산동구 무궁화로 319-2,외국식,2146
37,진밭국수,경기 고양시 일산동구 진밭로 11-0,간이음식,2090
38,포폴로피자,경기 고양시 일산동구 정발산로 43-20,간이음식,2026
39,후앙백석본점,경기 고양시 일산동구 일산로135번길 4-0,간이음식,2016
40,맥도날드정발산점,경기 고양시 일산동구 중앙로1275번길 38-5,간이음식,1967
41,피치스프링스,경기 고양시 일산동구 일산로380번길 5-10,외국식,1843
42,청담초밥일산점,경기 고양시 일산동구 백마로213번길 12-0,외국식,1809
43,라페스타먹자골목,경기 고양시 일산동구,기타음식,1806
44,청초수물회섭국일산점,경기 고양시 일산동구 애니골길 74-0,외국식,1805
45,창고43일산점,경기 고양시 일산동구 정발산로 21-0,한식,1781
46,스타벅스일산식사점,경기 고양시 일산동구 위시티2로11번길 31-0,카페/찻집,1779
47,백제원일산점,경기 고양시 일산동구 경의로 573-0,한식,1767
48,투썸플레이스일산애니골점,경기 고양시 일산동구 애니골길 7-5,카페/찻집,1743
49,아소산일산본점 [일식],경기 고양시 일산동구 정발산로 128-0,외국식,1726
50,앨리스케이커리,경기 고양시 일산동구 경의로 459-78,간이음식,1725
51,고봉산시래기,경기 고양시 일산동구 성석로 60-0,한식,1712
52,갓잇일산점,경기 고양시 일산동구 일산로394번길 19-3,외국식,1691
53,오릴리도넛,경기 고양시 일산동구 산두로 215-0,카페/찻집,1687
54,커피팩토리위시티점,경기 고양시 일산동구 동국로 150-0,카페/찻집,1645
55,한우대장,경기 고양시 일산동구 능안길 152-0,한식,1615
56,버거킹일산호수공원점,경기 고양시 일산동구 중앙로1275번길 38-10,간이음식,1610
57,양각도일산본점,경기 고양시 일산동구 호수로 640-0,한식,1605
58,홍익돈까스일산식사점,경기 고양시 일산동구 고일로 4-1,외국식,1598
59,청궁흑염소전문점,경기 고양시 일산동구 멱절길 368-3,한식,1589
60,경복궁백석점,경기 고양시 일산동구 중앙로 1053-0,한식,1586
61,한소반쭈꾸미일산점,경기 고양시 일산동구 애니골길 55-0,외국식,1522
62,효교[중식],경기 고양시 일산동구 일산로380번길 41-0,외국식,1494
63,왕십리조개창고일산점,경기 고양시 일산동구 고일로 8-0,외국식,1458
64,긴자일산점 [일식],경기 고양시 일산동구 무궁화로 359-0,외국식,1432
64,장수토종삼계탕,경기 고양시 일산동구 호수로446번길 7-1,한식,1432
66,옐로커피,경기 고양시 일산동구 통일로1267번길 144-30,카페/찻집,1418
67,잎새,경기 고양시 일산동구 애니골길 112-0,한식,1416
68,미니타이,경기 고양시 일산동구 산두로145번길 1-0,외국식,1411
69,2리식당,경기 고양시 일산동구 일산로372번길 59-0,외국식,1392
70,일산생갈비풍동점,경기 고양시 일산동구 고일로 134-0,한식,1375
71,버거킹일산마두점,경기 고양시 일산동구 장백로 194-0,간이음식,1373
72,숏컷로스터스,경기 고양시 일산동구 성석로 218-16,카페/찻집,1370
73,어랑생선구이장항본점,경기 고양시 일산동구 정발산로 31-9,한식,1348
74,하인선생경기일산점,경기 고양시 일산동구 무궁화로 359-0,외국식,1345
75,홍성원일산점 [중식],경기 고양시 일산동구 일산로 142-0,외국식,1312
76,소코아,경기 고양시 일산동구 산두로 53-0,외국식,1310
76,정동팥집,경기 고양시 일산동구 장항로 86-0,카페/찻집,1310
78,우설화일산점,경기 고양시 일산동구 무궁화로 359-0,한식,1297
79,미소다,경기 고양시 일산동구 무궁화로93번길 6-2,외국식,1293
80,비앤지커피,경기 고양시 일산동구 성석로 145-1,카페/찻집,1291
81,은수 테이블,경기 고양시 일산동구 일산로463번길 39-0,외국식,1261
82,주막,경기 고양시 일산동구 애니골길 20-0,한식,1255
83,소플러스일산점,경기 고양시 일산동구 장백로 82-0,한식,1189
84,파리바게뜨일산위시티,경기 고양시 일산동구 위시티4로 79-0,간이음식,1187
85,캐제커피,경기 고양시 일산동구 산두로175번길 29-0,카페/찻집,1185
86,명계옥,경기 고양시 일산동구 무궁화로 32-21,한식,1170
87,웨스트진베이커리풍동점,경기 고양시 일산동구 숲속마을1로 77-0,간이음식,1157
88,공화춘일산점 [중식],경기 고양시 일산동구 경의로 573-0,외국식,1154
89,꽁당보리밥[한식],경기 고양시 일산동구 애니골길 15-0,한식,1144
90,양수가든본점,경기 고양시 일산동구 무궁화로 110-0,한식,1142
90,하디르커피,경기 고양시 일산동구 무궁화로187번길 8-16,카페/찻집,1142
92,약수농장,경기 고양시 일산동구 능안길 21-0,외국식,1137
93,민속마을콩두부,경기 고양시 일산동구 애니골길 100-0,한식,1123
94,우야우야,경기 고양시 일산동구 무궁화로 43-50,한식,1115
