업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,4.0310435E8
쇼핑업,레저용품쇼핑,1.3570175722E10
쇼핑업,대형쇼핑몰,6.745888679E10
숙박업,호텔,3.052326512E9
숙박업,콘도,9435000.0
숙박업,기타숙박,1.756872771E9
식음료업,식음료,1.47795206608E11
여가서비스업,관광유원시설,1.5638759E8
여가서비스업,골프장,8.613980418E9
여가서비스업,기타레저,1.906586481E9
여가서비스업,문화서비스,1.627484705E9
여행업,여행업,8.0130919E7
운송업,렌터카,5.488584E7
운송업,수상운송,1.585E7
운송업,육상운송,0.0
