기준연월,지역명,검색량(건)
202108,인천광역시 동구 ,1287
202109,인천광역시 동구 ,1573
202110,인천광역시 동구 ,1629
202111,인천광역시 동구 ,1877
202112,인천광역시 동구 ,1578
202201,인천광역시 동구 ,469
202202,인천광역시 동구 ,391
202203,인천광역시 동구 ,110
202204,인천광역시 동구 ,306
202205,인천광역시 동구 ,405
202206,인천광역시 동구 ,1611
202207,인천광역시 동구 ,5478
