순위,관광지명,주소,분류,합산 검색 수
1,화도진공원,인천 동구 화도진로 114-0,도시공원,16265
2,동인천역북광장,인천 동구,도시공원,15888
3,만석부두,인천 동구,자연경관(하천/해양),12678
4,현대시장,인천 동구,시장,8002
5,화수부두,인천 동구 화수부두로 0-0,자연경관(하천/해양),6560
6,수도국산달동네박물관,인천 동구 솔빛로 51-0,전시시설,6335
7,인천농구연구소,인천 동구 보세로 65-0,기타레저스포츠,5254
8,송현시장,인천 동구,시장,3442
9,배다리헌책방거리,인천 동구 금곡로 0-0,테마공원,3100
10,동구청소년수련관,인천 동구 솔빛로 82-0,육상레저스포츠,2792
11,송림시장,인천 동구 금곡로 87-5,시장,2104
12,호텔아이,인천 동구 샛골로 139-0,호텔,1917
13,중앙시장,인천 동구 화도진로25번길 5-4,시장,1768
14,IMT호텔,인천 동구 샛골로 135-0,모텔,1671
15,인천미림극장,인천 동구 화도진로 31-0,공연시설,1338
16,팔레스모텔,인천 동구 송림로82번길 13-0,모텔,1238
17,배다리성냥박물관,인천 동구 금곡로 19-0,전시시설,947
18,송현근린공원,인천 동구 솔빛로 51-0,도시공원,846
19,남양종합공구,인천 동구 방축로83번길 23-0,기타쇼핑시설,706
20,지붕세이프티,인천 동구 방축로37번길 25-0,기타쇼핑시설,614
21,아미파크,인천 동구 금곡로81번길 33-0,모텔,608
22,현대만물사,인천 동구 송림로 120-0,기타쇼핑시설,445
23,만석화수해안산책로,인천 동구,기타레저스포츠,418
24,만석어린이공원,인천 동구,도시공원,350
25,한미서점,인천 동구 금곡로 7-1,기타쇼핑시설,333
26,영비세이프티,인천 동구 방축로 70-0,기타쇼핑시설,324
27,레인보우모텔,인천 동구 샛골로 130-0,모텔,322
28,퍼니플러스,인천 동구 만석부두로7번길 15-0,기타쇼핑시설,299
29,부자상사,인천 동구 방축로37번길 30-0,기타쇼핑시설,263
30,동구어린이교통공원,인천 동구 방축로 231-0,도시공원,258
31,새론종합상사,인천 동구 방축로37번길 30-0,기타쇼핑시설,242
32,아이리스모텔,인천 동구 샛골로 134-0,모텔,222
33,원일에프에이,인천 동구 방축로 105-0,기타쇼핑시설,196
34,다이소인천송림점,인천 동구 샛골로 165-0,기타쇼핑시설,173
35,대림장모텔,인천 동구 샛골로 130-1,모텔,168
35,스페이스빔,인천 동구 서해대로513번길 15-0,전시시설,168
37,창영어린이공원,인천 동구 우각로 26-0,도시공원,155
38,JL베이스볼클럽,인천 동구 보세로 45-0,기타레저스포츠,139
