동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
972,6051,연인,애인_커플_여자친구,미식,맛집_카페_수박
590,3504,친구,친구_지인,자연경관,바다_밭_계곡
506,2952,회사동료,대리_동료_직장동료,레포츠/운동,수영장_캠핑_낚시
356,1235,기타가족,삼촌_언니_가정,문화예술,노래방_갤러리_클럽
87,136,학생,중딩_고딩_대학생,역사유적,교회_다리_유네스코
86,80,자녀,아들_딸_워킹맘,휴식/힐링,힐링_테라피_가을여행
57,57,부모님,부모_아버지_어머니,반려동물,애견_길고양이_길냥이
23,14,배우자,신랑_신부_예신,체험,수학여행_다도체험
8,0,싱글,싱글,,
