연령대,남성방문 비율,여성방문 비율
70세 이상,5.4,3.9
60~69세,13.3,13.1
50~59세,13.0,18.5
40~49세,6.3,6.5
30~39세,4.6,4.1
20~29세,4.0,3.6
10~19세,1.5,1.5
