동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,8,배우자,신랑,미식,돼지_당근_레스토랑,익산 액션하우스
3,4,기타가족,가족_엄마,반려동물,동물,익산 액션하우스
1,3,부모님,아빠,문화예술,동물원,익산 액션하우스
0,1,,,레포츠/운동,놀이터,익산 액션하우스
