연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.3
60~69세,8.6,6.8
50~59세,9.8,8.3
40~49세,11.0,8.4
30~39세,10.4,10.6
20~29세,6.8,7.6
10~19세,2.7,2.2
