순위,관광지명,주소,분류
1,롯데마트/구미점,경북 구미시 구미대로22길 11-0,쇼핑
2,이마트/구미점,경북 구미시 구미대로 256-0,쇼핑
3,이마트/동구미점,경북 구미시 이계북로 23-0,쇼핑
4,홈플러스/구미점,경북 구미시 구미대로 174-0,쇼핑
5,금오산,경북 구미시,자연관광지
6,동락공원,경북 구미시 3공단1로 191-0,자연관광지
7,구미새마을중앙시장,경북 구미시 구미중앙로9길 18-0,쇼핑
8,박정희대통령생가,경북 구미시 박정희로 107-0,역사관광지
9,구미낙동강체육공원,경북 구미시,자연관광지
10,하나로마트/인동농협,경북 구미시 인동남길 106-0,쇼핑
11,하나로마트/인동농협양포점,경북 구미시 옥계2공단로 466-0,쇼핑
12,동아백화점/구미점,경북 구미시 송원동로 28-0,쇼핑
13,파머스마켓/구미농협,경북 구미시 산업로 310-0,쇼핑
14,도리사,경북 구미시 도리사로 526-0,역사관광지
15,금오랜드,경북 구미시 금오산로 341-0,휴양관광지
16,삼성전자서비스/구미센터,경북 구미시 구미대로 244-0,쇼핑
17,다이소/구미구평점,경북 구미시 인동남길 182-0,쇼핑
18,새마을운동테마공원,경북 구미시 박정희로 155-0,자연관광지
19,구미농수산물도매시장,경북 구미시 선산대로 309-0,쇼핑
20,선산봉황시장,경북 구미시 남문로 19-26,쇼핑
21,필식자재마트/상모점,경북 구미시 상사동로6길 3-0,쇼핑
22,G7스퀘어,경북 구미시 야은로 296-0,쇼핑
23,구미역후면광장,경북 구미시 구미중앙로 76-0,자연관광지
24,우리홀푸드마트/인동점,경북 구미시 여헌로 55-0,쇼핑
25,다이소/인의점,경북 구미시 인동9길 3-0,쇼핑
26,구미시민운동장,경북 구미시 박정희로 375-22,기타관광지
27,구미시립중앙도서관,경북 구미시 경은로 85-0,문화시설
28,구미코,경북 구미시 첨단기업1로 49-0,문화시설
29,구미시립양포도서관,경북 구미시 옥계북로 51-0,문화시설
30,다이소/구미형곡네거리점,경북 구미시 송정대로 5-0,쇼핑
31,롯데시네마/구미공단,경북 구미시 산호대로 233-0,공연/행사
32,구미시인동도서관,경북 구미시 인동14길 14-0,문화시설
33,CGV/구미,경북 구미시 구미중앙로 44-0,공연/행사
34,다이소/구미옥계점,경북 구미시 산호대로29길 7-17,쇼핑
35,구미CC,경북 구미시 송백로 229-0,레포츠(육상/해상/항공)
36,박정희체육관,경북 구미시 박정희로 375-19,기타관광지
37,삼일문고,경북 구미시 금오시장로 6-0,쇼핑
38,장보고식자재마트/구미인동점,경북 구미시 인동중앙로 53-0,쇼핑
39,다이소/구미상모사곡점,경북 구미시 상사서로 94-0,쇼핑
40,하나로마트/고아농협원호지점,경북 구미시 문장로 211-0,쇼핑
41,구미에코랜드,경북 구미시 인덕1길 195-0,기타관광지
42,구미시립상모정수도서관,경북 구미시 상사서로4길 10-0,문화시설
43,롯데시네마/프리미엄구미센트럴,경북 구미시 구미중앙로17길 16-0,공연/행사
44,골프존카운티선산,경북 구미시 강동로 953-74,레포츠(육상/해상/항공)
45,봉곡도서관,경북 구미시 봉곡로15길 54-0,문화시설
46,우리홀푸드마트/형곡점,경북 구미시 형곡서로 88-0,쇼핑
47,형곡전망대,경북 구미시,기타관광지
48,지산샛강생태공원,경북 구미시,자연관광지
49,롯데하이마트/인동점,경북 구미시 인동북길 59-0,쇼핑
50,다이소/확장지구점,경북 구미시 신당1로 58-0,쇼핑
51,모던하우스/구미G7스퀘어점,경북 구미시 야은로 296-0,쇼핑
52,금오산,경북 구미시,자연관광
53,유니클로/구미신평점,경북 구미시 구미대로22길 7-7,쇼핑
54,쥬쥬동산,경북 구미시 원대로 227-0,휴양관광지
55,메가박스/구미강동,경북 구미시 인동가산로 14-0,공연/행사
56,형곡중앙시장,경북 구미시 형곡로 186-0,쇼핑
57,빅마트/옥계점,경북 구미시 산호대로29길 8-3,쇼핑
58,올림픽기념국민생활관,경북 구미시 산책길 63-0,레포츠(육상/해상/항공)
59,빅마트/산동점,경북 구미시 신당4로1길 57-0,쇼핑
60,금오산저수지,경북 구미시,자연관광지
61,골프존카운티구미,경북 구미시 강동로 953-73,레포츠(육상/해상/항공)
62,구미산업유통단지,경북 구미시 3공단1로 302-7,쇼핑
63,필마트/구미도량점,경북 구미시 송동로 64-0,쇼핑
64,다이소/봉곡본점,경북 구미시 야은로 288-0,쇼핑
65,박정희대통령생가,경북 구미시 박정희로 107-0,역사관광
66,고릴라캠핑/구미점,경북 구미시 인동가산로 591-1,쇼핑
67,캠핑트렁크/구미점,경북 구미시 산호대로 1192-1,쇼핑
68,골프존카운티구미,경북 구미시 강동로 953-74,레포츠(육상/해상/항공)
69,이마트에브리데이/형곡동점,경북 구미시 경은로 88-0,쇼핑
70,대백마트/옥계점,경북 구미시 해마루공원로 21-0,쇼핑
