기준연월,지역명,방문자 수
202108,경상북도 구미시 ,1894062.0
202110,경상북도 구미시 ,2074064.0
202109,경상북도 구미시 ,2114297.0
202111,경상북도 구미시 ,1946958.0
202112,경상북도 구미시 ,1912631.0
202201,경상북도 구미시 ,2044262.0
202202,경상북도 구미시 ,1698237.0
202203,경상북도 구미시 ,2107148.0
202204,경상북도 구미시 ,1932409.0
202205,경상북도 구미시 ,2107388.0
202206,경상북도 구미시 ,1985586.0
202207,경상북도 구미시 ,2541023.0
