연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.7
60~69세,6.7,6.2
50~59세,9.8,9.0
40~49세,10.3,8.3
30~39세,10.3,8.0
20~29세,10.1,7.3
10~19세,3.9,3.5
