동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1283,6850,기타가족,오빠_가족_장모,미식,맛집_맥주_술
419,1377,연인,애인_커플_여친,문화예술,노래방_도서관_시립도서관
146,1263,회사동료,대리_부장_동료,레포츠/운동,낚시_캠핑_골프연습장
145,945,친구,친구_남사친_절친,자연경관,바다_공원_해양
135,748,학생,고딩_중딩_대학생,체험,시티투어_족욕체험_템플스테이
115,261,자녀,아들_딸_워킹맘,휴식/힐링,힐링_나들이_피크닉
80,82,부모님,어머니_부모님_아빠,반려동물,유기견_애견_반려동물
25,25,배우자,애엄마_아내_집사람,역사유적,종택_다리_초가집
15,0,싱글,혼자_싱글남_싱글,,
