순위,업소명,주소,분류,현지인 검색 수
1,브라운핸즈마산점,경남 창원시 마산합포구 가포순환로 109-0,카페/찻집,2230
2,맥도날드마산신포DT점,경남 창원시 마산합포구 서성로 8-0,간이음식,1955
3,스타벅스마산해안대로DT점,경남 창원시 마산합포구 해안대로 383-0,카페/찻집,1831
4,우동한그릇,경남 창원시 마산합포구 가포로 706-0,외국식,1784
5,코아양과,경남 창원시 마산합포구 불종거리로 28-0,간이음식,1765
6,베이커리카페빵내음,경남 창원시 마산합포구 가포로 374-172,간이음식,1692
7,개성순대,경남 창원시 마산합포구 가포로 686-0,한식,1651
8,스타벅스마산월남동DT점,경남 창원시 마산합포구 3·15대로 70-0,카페/찻집,1561
9,커피산,경남 창원시 마산합포구 무학로 220-0,카페/찻집,1426
10,만랩커피마산수정점,경남 창원시 마산합포구 안녕로 233-0,카페/찻집,1291
11,동굴집,경남 창원시 마산합포구 가포해안길 35-0,외국식,1285
12,삼대초밥,경남 창원시 마산합포구 합포로 11-0,외국식,1224
13,백제령삼계탕,경남 창원시 마산합포구 3·15대로 383-4,한식,1171
14,카페섬섬,경남 창원시 마산합포구 장구해안길 7-0,카페/찻집,1148
15,마당국수,경남 창원시 마산합포구 진동시장길 58-0,한식,1008
16,옛날영도집,경남 창원시 마산합포구 가포해안길 37-0,외국식,999
17,가포영도장어구이,경남 창원시 마산합포구 가포해안길 47-0,외국식,921
18,석양삼겹살,경남 창원시 마산합포구 해양관광로 1393-0,한식,920
19,바당돌담,경남 창원시 마산합포구 해양관광로 1363-0,한식,882
20,스타벅스경남대점,경남 창원시 마산합포구 월영남로 3-0,카페/찻집,833
21,카페인덕동,경남 창원시 마산합포구 덕동길 27-0,카페/찻집,814
22,가고파생삼겹구이,경남 창원시 마산합포구 해양관광로 962-0,한식,776
23,지중해카페,경남 창원시 마산합포구 가포로 501-201,카페/찻집,727
24,소반,경남 창원시 마산합포구 무학로 440-0,한식,706
25,미스터뽕[중식],경남 창원시 마산합포구 가포로 600-0,외국식,705
26,카페쿠,경남 창원시 마산합포구 해양관광로 1767-0,카페/찻집,685
27,오핑,경남 창원시 마산합포구 해양관광로 1927-46,카페/찻집,675
28,카페백령,경남 창원시 마산합포구 안녕로 425-16,카페/찻집,661
29,포넬로450,경남 창원시 마산합포구 현동7길 6-1,외국식,650
30,함흥집,경남 창원시 마산합포구 문화북1길 42-0,한식,616
31,신포장어,경남 창원시 마산합포구 수산2길 113-0,외국식,600
32,소혜진구복제비,경남 창원시 마산합포구 해양관광로 1661-0,한식,576
33,무학산산수정,경남 창원시 마산합포구 완월북5길 82-0,외국식,575
34,백중기와야순두부,경남 창원시 마산합포구 유산군령로 281-0,한식,571
35,스시혼마산점,경남 창원시 마산합포구 월영남18길 78-0,외국식,545
36,오동동아구찜거리,경남 창원시 마산합포구,기타음식,539
37,카페웨이브,경남 창원시 마산합포구 해양관광로 1243-39,카페/찻집,537
38,노렌스시,경남 창원시 마산합포구 해안대로 288-0,외국식,527
39,페리데스,경남 창원시 마산합포구 가포본동7길 9-0,카페/찻집,509
40,맥도날드신마산점,경남 창원시 마산합포구 월영동서로 20-0,간이음식,496
41,어센드커피,경남 창원시 마산합포구 문화서15길 24-0,카페/찻집,495
42,달뜨는비오리,경남 창원시 마산합포구 회진로 1346-26,카페/찻집,493
43,노을보러왔굴,경남 창원시 마산합포구 해양관광로 1594-0,외국식,487
44,대자연NC식자재마트,경남 창원시 마산합포구 동서동6길 13-0,기타음식,478
45,심리장어구이,경남 창원시 마산합포구 이순신로 353-29,외국식,474
46,우정한우촌,경남 창원시 마산합포구 의산삼일로 13-0,한식,453
47,하동가식육식당,경남 창원시 마산합포구 반월동5길 38-0,한식,425
48,아다지오,경남 창원시 마산합포구 사궁두미길 92-0,외국식,417
49,참한식,경남 창원시 마산합포구 오동동4길 19-0,한식,413
50,몬스터로스터스,경남 창원시 마산합포구 월영동9길 14-0,카페/찻집,404
51,그린팜삼계탕,경남 창원시 마산합포구 무학로 478-0,한식,398
52,청수굴구이,경남 창원시 마산합포구 해양관광로 1573-0,외국식,383
53,원조반동굴구이,경남 창원시 마산합포구 해양관광로 1510-0,외국식,381
54,그레이트버뮤다,경남 창원시 마산합포구 창포1길 6-0,카페/찻집,367
55,석정원숯불갈비,경남 창원시 마산합포구 오동동14길 28-0,한식,343
56,강경불고기창원점,경남 창원시 마산합포구 가포로 501-32,한식,339
57,백제삼계탕13월,경남 창원시 마산합포구 덕동길 27-0,한식,338
58,무학산오리하우스,경남 창원시 마산합포구 서원곡1길 104-0,외국식,333
59,메르칼므,경남 창원시 마산합포구 가포로 485-40,카페/찻집,329
60,전복국수,경남 창원시 마산합포구 자산남로 26-0,한식,320
61,반달집,경남 창원시 마산합포구 반월남2길 20-0,한식,319
61,이층횟집,경남 창원시 마산합포구 미더덕로 345-1,외국식,319
63,금향[중식],경남 창원시 마산합포구 월영동북로 12-0,외국식,310
64,카페통통,경남 창원시 마산합포구 해양관광로 1058-31,카페/찻집,308
65,주도식당,경남 창원시 마산합포구 주도해안길 35-0,한식,303
66,레이힐,경남 창원시 마산합포구 문신길 78-0,카페/찻집,293
67,대성활어회센터,경남 창원시 마산합포구 어시장9길 73-0,외국식,289
67,해마루까페,경남 창원시 마산합포구 가포로 506-0,카페/찻집,289
69,롯데리아마산진동점,경남 창원시 마산합포구 신서촌로 25-0,간이음식,275
70,카페노마드,경남 창원시 마산합포구 덕동길 39-0,카페/찻집,272
71,축산기업하동식육식당,경남 창원시 마산합포구 월영동16길 45-0,한식,271
72,둥지횟집,경남 창원시 마산합포구 어시장8길 56-0,외국식,267
73,브릭루즈,경남 창원시 마산합포구 문화북2길 31-0,외국식,266
74,가포수산,경남 창원시 마산합포구 예월로 128-0,외국식,256
75,매료테이블,경남 창원시 마산합포구 덕동길 31-0,외국식,253
76,토반,경남 창원시 마산합포구 가포신항북로 20-0,한식,249
77,롯데리아마산현동점,경남 창원시 마산합포구 현동7길 28-0,간이음식,246
78,마로니에,경남 창원시 마산합포구 완월서2길 8-0,카페/찻집,239
79,마산촌놈,경남 창원시 마산합포구 도만2길 42-0,한식,238
80,샤슬릭,경남 창원시 마산합포구 덕동남1길 7-0,외국식,233
81,샤브향마산해운점,경남 창원시 마산합포구 해안대로 91-0,외국식,229
82,마실밥상,경남 창원시 마산합포구 월영동8길 17-0,한식,224
82,부페파크유로스퀘어지점,경남 창원시 마산합포구 해안대로 51-0,외국식,224
84,드레브,경남 창원시 마산합포구 해양관광로 804-28,카페/찻집,222
85,고려당,경남 창원시 마산합포구 동서북10길 68-0,간이음식,220
86,한양설렁탕,경남 창원시 마산합포구 교방서5길 2-0,한식,215
87,오동동아구할매집마산본점,경남 창원시 마산합포구 아구찜길 13-0,한식,214
88,한우미담,경남 창원시 마산합포구,한식,212
89,인그레브,경남 창원시 마산합포구 문화서20길 38-0,카페/찻집,210
90,바르미샤브샤브N칼국수마산점,경남 창원시 마산합포구 동서동로 3-0,외국식,207
91,화성갈비,경남 창원시 마산합포구 오동서7길 36-0,한식,206
92,르브뤼셀마산점,경남 창원시 마산합포구 월영북로 28-0,카페/찻집,201
