순위,관광지명,주소,분류,현지인 검색 수
1,마산어시장,경남 창원시 마산합포구 복요리로 7-0,시장,9199
2,마산로봇랜드,경남 창원시 마산합포구 로봇랜드로 250-0,기타관광,7778
3,광암해수욕장,경남 창원시 마산합포구,자연경관(하천/해양),3977
4,마산엠호텔,경남 창원시 마산합포구 해안대로 367-0,호텔,2233
5,마산가포신항,경남 창원시 마산합포구 드림베이대로 0-0,자연경관(하천/해양),2158
6,원전선착장,경남 창원시 마산합포구 이순신로 0-0,교통시설,2079
7,저도스카이워크,경남 창원시 마산합포구 해양관광로 1872-60,기타관광,1853
8,해양드라마세트장,경남 창원시 마산합포구,복합관광시설,1762
9,롯데시네마프리미엄경남대,경남 창원시 마산합포구 해안대로 7-0,공연시설,1583
10,가포수변공원,경남 창원시 마산합포구,도시공원,1403
11,문신미술관,경남 창원시 마산합포구 문신길 147-0,전시시설,1391
12,가포해안변공원,경남 창원시 마산합포구,도시공원,1275
13,스카이뷰관광호텔,경남 창원시 마산합포구 해안대로 317-0,호텔,922
14,용댐계곡,경남 창원시 마산합포구,자연경관(산),912
15,3.15해양누리공원,경남 창원시 마산합포구,도시공원,859
16,북마산가구거리,경남 창원시 마산합포구,기타쇼핑시설,827
17,원전방파제,경남 창원시 마산합포구,자연경관(하천/해양),806
18,마산부림시장,경남 창원시 마산합포구 동서북10길 37-0,시장,786
19,정법사,경남 창원시 마산합포구 몽고정길 50-0,종교성지,626
20,창원휴양림오토캠핑장,경남 창원시 마산합포구 석곡로 342-2,캠핑,620
21,의림사,경남 창원시 마산합포구 의림로 382-0,종교성지,586
22,오동동문화광장,경남 창원시 마산합포구 동서북16길 31-4,도시공원,555
23,거락계곡,경남 창원시 마산합포구,자연경관(산),531
24,돝섬유람선터미널,경남 창원시 마산합포구 제2부두로 56-0,교통시설,530
25,저도비치로드,경남 창원시 마산합포구 하포길 2-0,기타관광,523
26,역적촬영지해양드라마세트장,경남 창원시 마산합포구,기타문화관광지,512
27,메가박스마산,경남 창원시 마산합포구 해안대로 51-0,공연시설,504
28,산호시장,경남 창원시 마산합포구 산호북15길 11-0,시장,479
29,진동시장,경남 창원시 마산합포구 진동시장길 43-7,시장,472
30,광암항,경남 창원시 마산합포구 광암해안길 53-0,자연경관(하천/해양),469
31,금진수산,경남 창원시 마산합포구 회진로 1503-0,시장,457
32,호텔레이지헤븐,경남 창원시 마산합포구 어시장9길 39-0,모텔,450
33,욱곡방파제,경남 창원시 마산합포구,자연경관(하천/해양),443
34,마산국화축제,경남 창원시 마산합포구 해안대로 168-0,기타문화관광지,442
35,안녕오토캠핑,경남 창원시 마산합포구 안녕로 329-0,캠핑,432
36,브라운도트호텔마산오동동점,경남 창원시 마산합포구 수산1길 231-0,호텔,407
37,엑스풋살,경남 창원시 마산합포구 가포신항남로 12-1,기타레저스포츠,400
38,옥계방파제,경남 창원시 마산합포구,자연경관(하천/해양),392
