기준연월,지역명,방문자 수
202108,경상남도 창원시 마산합포구 ,1967536.0
202110,경상남도 창원시 마산합포구 ,2260917.0
202109,경상남도 창원시 마산합포구 ,2335590.0
202111,경상남도 창원시 마산합포구 ,2119390.0
202112,경상남도 창원시 마산합포구 ,2063995.0
202201,경상남도 창원시 마산합포구 ,2125620.0
202202,경상남도 창원시 마산합포구 ,1819684.0
202203,경상남도 창원시 마산합포구 ,2084460.0
202204,경상남도 창원시 마산합포구 ,2071156.0
202205,경상남도 창원시 마산합포구 ,2273643.0
202206,경상남도 창원시 마산합포구 ,2000052.0
202207,경상남도 창원시 마산합포구 ,2142979.0
