연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,3.1
60~69세,11.5,9.6
50~59세,13.1,14.0
40~49세,9.3,8.0
30~39세,5.6,6.5
20~29세,4.4,5.8
10~19세,2.7,2.1
