순위,업소명,주소,분류,합산 검색 수
1,행주산성원조국수집,경기 고양시 덕양구 행주로17번길 10-0,한식,81359
2,강강술래늘봄농원점,경기 고양시 덕양구 호국로 1526-0,한식,56064
3,주막보리밥서오릉본점,경기 고양시 덕양구 용두로47번길 133-0,한식,44908
4,임가네한우마을,경기 고양시 덕양구 흥도로 443-12,한식,33859
5,신호등장작구이서오릉본점,경기 고양시 덕양구 서오릉로 396-14,외국식,32060
6,앤드테라스&피터팻츠내유점,경기 고양시 덕양구 내유길80번길 7-0,카페/찻집,31790
7,강강술래늘봄농원점,경기 고양시 덕양구 호국로 1526-3,한식,29223
8,스타벅스고양원흥DT점,경기 고양시 덕양구 서오릉로663번길 8-0,카페/찻집,25041
9,포인트빌카페,경기 고양시 덕양구 북한산로 473-90,카페/찻집,24623
10,디스케이프,경기 고양시 덕양구 대장길 99-0,카페/찻집,23864
11,맥도날드고양삼송DT점,경기 고양시 덕양구 고양대로 1948-0,간이음식,23794
12,고자리냉면칼만두,경기 고양시 덕양구 호국로 915-45,한식,22999
13,오늘제빵소,경기 고양시 덕양구 북한산로387번길 45-6,간이음식,20850
14,빵다방,경기 고양시 덕양구 흥도로 449-0,카페/찻집,16707
15,원당쇠고기국밥,경기 고양시 덕양구 서오릉로 850-0,한식,16492
16,화정가든[한식],경기 고양시 덕양구 행주로15번길 49-12,한식,16360
17,일산교자본점,경기 고양시 덕양구 원당로 289-0,한식,16075
18,매화쌈밥고양점,경기 고양시 덕양구 도내로 160-0,한식,15718
19,장어사냥,경기 고양시 덕양구 호수로 89-1,외국식,15335
20,레이지버거클럽원흥점,경기 고양시 덕양구 서오릉로 740-0,간이음식,14450
21,지향한우마을,경기 고양시 덕양구 대주로107번길 61-10,한식,14375
22,피터팻츠,경기 고양시 덕양구 대주로 358-78,카페/찻집,14257
23,드메인,경기 고양시 덕양구 충장로282번길 40-0,카페/찻집,14123
24,앤드테라스내유점,경기 고양시 덕양구 내유길80번길 39-0,카페/찻집,14073
25,아띠랑스,경기 고양시 덕양구 행주산성로144번길 29-0,카페/찻집,13787
26,노만주의,경기 고양시 덕양구 호국로1539번길 9-9,카페/찻집,13301
27,스타벅스원당DT점,경기 고양시 덕양구 호국로 811-0,카페/찻집,13172
28,목향[한식],경기 고양시 덕양구 강매로 110-18,한식,13028
29,너른마당,경기 고양시 덕양구 서삼릉길 233-4,한식,12917
30,맥도날드고양원당DT점,경기 고양시 덕양구 호국로 777-0,간이음식,12472
31,더더간장게장무한리필,경기 고양시 덕양구 원당로 357-1,외국식,11601
32,텐나인,경기 고양시 덕양구 행주산성로120번길 29-0,카페/찻집,11383
33,스타벅스고양DT점,경기 고양시 덕양구 호국로 1775-0,카페/찻집,11380
34,더츠커피팩토리,경기 고양시 덕양구 행주산성로120번길 8-0,카페/찻집,11338
35,능원숯불갈비,경기 고양시 덕양구 서오릉로 384-0,한식,11225
36,쿠우쿠우삼송원흥점,경기 고양시 덕양구 삼송로 8-0,외국식,11017
37,지리산어탕국수행주본점,경기 고양시 덕양구 행주로15번길 13-0,한식,10547
38,만포면옥본점,경기 고양시 덕양구 북한산로553번길 6-0,한식,10541
39,서오릉반구정민물장어,경기 고양시 덕양구 서오릉로 307-4,외국식,10426
40,경남아구찜,경기 고양시 덕양구 일영로 154-0,한식,10387
41,나인블럭팜고양점,경기 고양시 덕양구 충장로 614-29,카페/찻집,10313
42,솔향기쭈꾸미,경기 고양시 덕양구 수역이길 7-0,한식,10276
