유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 의왕시 , 경기도 안양시 동안구,19.0,1
경기도 안양시 만안구 , 경기도 안양시 동안구,17.7,1
경기도 군포시 , 경기도 안양시 동안구,11.5,1
경기도 과천시 , 경기도 안양시 동안구,8.7,1
경기도 성남시 분당구 , 경기도 안양시 동안구,2.8,1
경기도 시흥시 , 경기도 안양시 동안구,2.6,1
서울특별시 서초구 , 경기도 안양시 동안구,2.5,1
경기도 광명시 , 경기도 안양시 동안구,2.3,1
경기도 화성시 , 경기도 안양시 동안구,2.0,1
서울특별시 강남구 , 경기도 안양시 동안구,1.8,1
서울특별시 금천구 , 경기도 안양시 동안구,1.8,1
경기도 수원시 장안구 , 경기도 안양시 동안구,1.6,1
경기도 안산시 상록구 , 경기도 안양시 동안구,1.4,1
서울특별시 관악구 , 경기도 안양시 동안구,1.3,1
경기도 수원시 권선구 , 경기도 안양시 동안구,1.3,1
경기도 안산시 단원구 , 경기도 안양시 동안구,1.2,1
서울특별시 송파구 , 경기도 안양시 동안구,1.1,1
경기도 용인시 기흥구 , 경기도 안양시 동안구,1.1,1
경기도 수원시 영통구 , 경기도 안양시 동안구,1.0,1
경기도 용인시 수지구 , 경기도 안양시 동안구,0.9,1
 경기도 안양시 동안구,경기도 의왕시,24.7,2
 경기도 안양시 동안구,경기도 안양시 만안구,9.9,2
 경기도 안양시 동안구,경기도 군포시,6.7,2
 경기도 안양시 동안구,경기도 광명시,3.9,2
 경기도 안양시 동안구,경기도 성남시 분당구,3.6,2
 경기도 안양시 동안구,경기도 시흥시,3.5,2
 경기도 안양시 동안구,경기도 과천시,3.2,2
 경기도 안양시 동안구,서울특별시 강남구,3.2,2
 경기도 안양시 동안구,서울특별시 서초구,2.5,2
 경기도 안양시 동안구,경기도 화성시,2.1,2
 경기도 안양시 동안구,서울특별시 송파구,1.5,2
 경기도 안양시 동안구,경기도 수원시 팔달구,1.5,2
 경기도 안양시 동안구,경기도 수원시 영통구,1.4,2
 경기도 안양시 동안구,인천광역시 연수구,1.3,2
 경기도 안양시 동안구,경기도 수원시 장안구,1.3,2
 경기도 안양시 동안구,경기도 용인시 기흥구,1.2,2
 경기도 안양시 동안구,경기도 수원시 권선구,1.2,2
 경기도 안양시 동안구,경기도 안산시 단원구,1.1,2
 경기도 안양시 동안구,서울특별시 영등포구,1.1,2
 경기도 안양시 동안구,경기도 용인시 수지구,1.1,2
