순위,업소명,주소,분류,외지인 검색 수
1,스타벅스안양호계DT점,경기 안양시 동안구 엘에스로 27-0,카페/찻집,17451
2,맥도날드안양비산DT점,경기 안양시 동안구 경수대로 839-0,간이음식,15246
3,아웃백스테이크하우스안양평촌점,경기 안양시 동안구 시민대로 214-0,외국식,13903
4,스타벅스평촌역DT점,경기 안양시 동안구 시민대로 373-0,카페/찻집,13874
5,스타벅스안양비산DT점,경기 안양시 동안구 경수대로 821-0,카페/찻집,13098
6,마벨리에평촌점,경기 안양시 동안구 관평로 175-0,외국식,13033
7,인덕원비빔국수,경기 안양시 동안구 안양판교로 25-0,한식,12549
8,버거킹평촌금성GS점,경기 안양시 동안구 시민대로 325-0,간이음식,10040
9,VIPS프리미어비산점,경기 안양시 동안구 관악대로 201-0,외국식,9741
10,동편마을카페거리,경기 안양시 동안구,기타음식,8424
11,M365,경기 안양시 동안구 시민대로365번길 21-0,카페/찻집,7909
12,스타벅스안양운동장사거리DT점,경기 안양시 동안구 관악대로 234-0,카페/찻집,7705
13,팔덕식당안양본점,경기 안양시 동안구 관양로 81-0,한식,7673
14,비소원,경기 안양시 동안구 관악대로 415-0,한식,7466
15,장수옥설렁탕,경기 안양시 동안구 경수대로 499-0,한식,6883
16,긴자안양인덕원점 [일식],경기 안양시 동안구 흥안대로 402-0,외국식,5929
17,하츠베이커리안양점,경기 안양시 동안구 관악대로 450-0,간이음식,5582
18,경복궁평촌점 [한식],경기 안양시 동안구 시민대로 260-0,한식,5519
19,에버그린,경기 안양시 동안구 인덕원로 29-16,외국식,5240
20,맥도날드평촌호계,경기 안양시 동안구 평촌대로 137-0,간이음식,4933
21,천지연인덕원점,경기 안양시 동안구 흥안대로 402-0,한식,4827
22,관악관,경기 안양시 동안구 평촌대로 367-0,한식,4706
23,평촌먹거리촌,경기 안양시 동안구,기타음식,4592
24,버거킹평촌학원가점,경기 안양시 동안구 평촌대로 112-0,간이음식,4524
25,대게나라안양점,경기 안양시 동안구 관평로 186-0,외국식,4414
26,스타벅스호계지식산업센터점,경기 안양시 동안구 엘에스로 122-0,카페/찻집,3885
27,부산복칼국수,경기 안양시 동안구 귀인로190번길 61-21,한식,3849
28,스타벅스인덕원역점,경기 안양시 동안구 흥안대로 519-0,카페/찻집,3725
29,한송정평촌점,경기 안양시 동안구 부림로 156-0,한식,3720
30,던킨안양공장,경기 안양시 동안구 엘에스로91번길 32-0,간이음식,3601
31,우루루[중식],경기 안양시 동안구 학의로 196-0,외국식,3596
32,홍익돈까스안양점,경기 안양시 동안구 평촌대로476번길 44-0,외국식,3583
33,산마을민속촌[한식],경기 안양시 동안구 평촌대로476번길 56-0,한식,3573
34,곰이네고래빵,경기 안양시 동안구 동편로49번길 19-0,간이음식,3560
35,송도갈비천지연안양점,경기 안양시 동안구 관악대로 263-0,한식,3506
36,버거킹안양관양점,경기 안양시 동안구 관악대로 312-0,간이음식,3471
37,정성담안양점,경기 안양시 동안구 관악대로 249-0,한식,3319
38,쿠우쿠우평촌범계점,경기 안양시 동안구 평촌대로223번길 52-0,외국식,3311
39,백년지기삼계탕평촌점,경기 안양시 동안구 갈산로44번길 44-0,한식,3290
40,송도갈비인덕원점,경기 안양시 동안구 흥안대로 402-0,한식,3257
41,인덕원비빔국수안양본점,경기 안양시 동안구 안양판교로 25-0,한식,3228
42,포항물회,경기 안양시 동안구 경수대로 829-0,한식,3171
43,삿뽀로평촌점 [일식],경기 안양시 동안구 시민대로 260-0,외국식,3150
44,뜰에서화로구이인덕원점,경기 안양시 동안구 안양판교로 1-0,한식,3122
45,스팀하우스관양점,경기 안양시 동안구 인덕원로 19-2,외국식,3057
46,여자수산비산점,경기 안양시 동안구 관악대로 76-0,외국식,3017
47,우당,경기 안양시 동안구 관악대로 82-0,외국식,3014
48,위스크,경기 안양시 동안구 시민대로327번길 12-6,외국식,2951
49,스타벅스평촌호계점,경기 안양시 동안구 평촌대로 123-0,카페/찻집,2867
50,비산누룽지백숙,경기 안양시 동안구 평촌대로 474-0,한식,2862
51,희래등호계점 [중식],경기 안양시 동안구 경수대로 588-0,외국식,2809
52,한맛,경기 안양시 동안구 갈산로44번길 62-0,한식,2785
53,소청[일식],경기 안양시 동안구 시민대로 230-0,외국식,2726
54,숲속의포도원,경기 안양시 동안구 관악대로 463-0,한식,2635
55,제주돈사돈인덕원점,경기 안양시 동안구 흥안대로 501-1,한식,2621
56,진라이평촌점 [중식],경기 안양시 동안구 관평로 186-0,외국식,2593
57,애슐리퀸즈뉴코아평촌점,경기 안양시 동안구 동안로 119-0,외국식,2511
58,분분,경기 안양시 동안구 동편로27번길 17-0,외국식,2417
59,삼돌박이수라육간,경기 안양시 동안구 평촌대로223번길 31-0,한식,2398
60,심스카페,경기 안양시 동안구 동편로183번길 12-0,카페/찻집,2396
61,옹기해장국미성옥,경기 안양시 동안구 관양로 75-0,한식,2383
62,키에라코트,경기 안양시 동안구 동편로183번길 10-0,카페/찻집,2374
63,정통춘천닭갈비,경기 안양시 동안구 귀인로190번길 39-43,외국식,2311
64,스타벅스평촌역사거리점,경기 안양시 동안구 시민대로 311-0,카페/찻집,2187
65,장어가,경기 안양시 동안구 관양로 111-0,외국식,2159
66,산마을우물가[한식],경기 안양시 동안구 평촌대로476번길 30-0,한식,2109
67,해조[일식],경기 안양시 동안구 관평로186번길 23-0,외국식,2107
68,황도바지락칼국수,경기 안양시 동안구 경수대로 695-1,한식,2103
69,호주식월남쌈정원,경기 안양시 동안구 삼현로 12-0,외국식,2073
70,벨라로사,경기 안양시 동안구 시민대로 408-0,외국식,2032
71,스타벅스범계로데오점,경기 안양시 동안구 평촌대로 223-0,카페/찻집,2009
72,싼타루치아,경기 안양시 동안구 시민대로 230-0,외국식,1988
72,팥선생,경기 안양시 동안구 동안로 263-0,외국식,1988
74,외길수산,경기 안양시 동안구 시민대로 272-0,외국식,1986
75,공탄,경기 안양시 동안구 인덕원로 30-0,한식,1954
76,강남면옥평촌점,경기 안양시 동안구 시민대로 401-0,한식,1921
77,곰보냉면,경기 안양시 동안구 귀인로190번길 23-0,한식,1920
78,방일해장국,경기 안양시 동안구 귀인로190번길 100-0,한식,1907
79,팔도어시장본점,경기 안양시 동안구 인덕원로16번길 20-0,외국식,1896
80,KFC관양1점,경기 안양시 동안구 관악대로 302-0,간이음식,1892
81,더베로니스,경기 안양시 동안구 벌말로 126-0,외국식,1874
82,건강밥상심마니평촌점,경기 안양시 동안구 시민대로 260-0,한식,1868
83,화로구이,경기 안양시 동안구 시민대로 136-0,한식,1862
84,샤우칭[중식],경기 안양시 동안구 동편로20번길 20-0,외국식,1861
85,브라운핸즈서원풍력점,경기 안양시 동안구 학의로 260-0,카페/찻집,1858
86,뚜레쥬르안양범계역직영,경기 안양시 동안구 평촌대로217번길 45-0,간이음식,1826
87,키친폿,경기 안양시 동안구 평촌대로217번길 45-0,외국식,1822
88,섬나루바지락칼국수,경기 안양시 동안구 안양판교로 51-0,한식,1812
89,파티엘하우스평촌점,경기 안양시 동안구 시민대로 230-0,외국식,1796
90,투파인드피터범계점,경기 안양시 동안구 평촌대로217번길 15-0,외국식,1794
91,착한낙지안양직영점,경기 안양시 동안구 부림로 182-0,외국식,1780
92,옥류관,경기 안양시 동안구 시민대로 266-0,한식,1778
93,채선당플러스안양시청점,경기 안양시 동안구 시민대로 230-0,외국식,1764
94,소담촌평촌직영점,경기 안양시 동안구 흥안대로 467-0,외국식,1753
94,아톨,경기 안양시 동안구 동편로183번길 86-0,카페/찻집,1753
96,시그니쳐로스터스,경기 안양시 동안구 평촌대로127번길 88-0,카페/찻집,1717
