동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1464,8007,배우자,와이프_신랑_부인,미식,맛집_바나나_소주
346,1417,자녀,아들_자녀_딸,레포츠/운동,캠핑_캠핑여행_유원지
323,681,연인,애인_예비신부_커플,문화예술,노래방_문화센터_동전노래방
261,269,기타가족,동생_가족_친척,자연경관,계곡_공원_둘레길
136,230,회사동료,대리_직원_부장,휴식/힐링,테라피_나들이_피크닉
79,66,학생,고딩_초딩_초등학생,반려동물,유기견_애견미용_애견
38,28,친구,베프_친구_절친,역사유적,누각_정자_한옥
37,14,부모님,부모님_어머님_모녀,체험,수학여행_시티투어
23,0,싱글,혼자_싱글_싱글남,,
