순위,업소명,주소,분류,합산 검색 수
1,맥도날드안양비산DT점,경기 안양시 동안구 경수대로 839-0,간이음식,21859
2,스타벅스안양호계DT점,경기 안양시 동안구 엘에스로 27-0,카페/찻집,21031
3,스타벅스평촌역DT점,경기 안양시 동안구 시민대로 373-0,카페/찻집,20163
4,아웃백스테이크하우스안양평촌점,경기 안양시 동안구 시민대로 214-0,외국식,17179
5,스타벅스안양비산DT점,경기 안양시 동안구 경수대로 821-0,카페/찻집,17062
6,마벨리에평촌점,경기 안양시 동안구 관평로 175-0,외국식,16172
7,버거킹평촌금성GS점,경기 안양시 동안구 시민대로 325-0,간이음식,15183
8,인덕원비빔국수,경기 안양시 동안구 안양판교로 25-0,한식,15121
9,동편마을카페거리,경기 안양시 동안구,기타음식,12657
10,M365,경기 안양시 동안구 시민대로365번길 21-0,카페/찻집,12441
11,VIPS프리미어비산점,경기 안양시 동안구 관악대로 201-0,외국식,12059
12,스타벅스안양운동장사거리DT점,경기 안양시 동안구 관악대로 234-0,카페/찻집,11433
13,팔덕식당안양본점,경기 안양시 동안구 관양로 81-0,한식,10186
14,비소원,경기 안양시 동안구 관악대로 415-0,한식,9216
15,장수옥설렁탕,경기 안양시 동안구 경수대로 499-0,한식,9047
16,하츠베이커리안양점,경기 안양시 동안구 관악대로 450-0,간이음식,7738
17,맥도날드평촌호계,경기 안양시 동안구 평촌대로 137-0,간이음식,7584
18,긴자안양인덕원점 [일식],경기 안양시 동안구 흥안대로 402-0,외국식,7001
19,에버그린,경기 안양시 동안구 인덕원로 29-16,외국식,6855
20,버거킹평촌학원가점,경기 안양시 동안구 평촌대로 112-0,간이음식,6607
21,경복궁평촌점 [한식],경기 안양시 동안구 시민대로 260-0,한식,6536
22,관악관,경기 안양시 동안구 평촌대로 367-0,한식,6122
23,천지연인덕원점,경기 안양시 동안구 흥안대로 402-0,한식,6076
24,평촌먹거리촌,경기 안양시 동안구,기타음식,6012
25,대게나라안양점,경기 안양시 동안구 관평로 186-0,외국식,5618
26,던킨안양공장,경기 안양시 동안구 엘에스로91번길 32-0,간이음식,5446
27,버거킹안양관양점,경기 안양시 동안구 관악대로 312-0,간이음식,5176
28,홍익돈까스안양점,경기 안양시 동안구 평촌대로476번길 44-0,외국식,5148
29,정성담안양점,경기 안양시 동안구 관악대로 249-0,한식,5000
30,부산복칼국수,경기 안양시 동안구 귀인로190번길 61-21,한식,4968
31,스타벅스호계지식산업센터점,경기 안양시 동안구 엘에스로 122-0,카페/찻집,4965
32,백년지기삼계탕평촌점,경기 안양시 동안구 갈산로44번길 44-0,한식,4961
33,곰이네고래빵,경기 안양시 동안구 동편로49번길 19-0,간이음식,4806
34,우루루[중식],경기 안양시 동안구 학의로 196-0,외국식,4743
35,송도갈비천지연안양점,경기 안양시 동안구 관악대로 263-0,한식,4578
36,한송정평촌점,경기 안양시 동안구 부림로 156-0,한식,4551
37,산마을민속촌[한식],경기 안양시 동안구 평촌대로476번길 56-0,한식,4490
38,포항물회,경기 안양시 동안구 경수대로 829-0,한식,4391
39,스타벅스인덕원역점,경기 안양시 동안구 흥안대로 519-0,카페/찻집,4386
40,위스크,경기 안양시 동안구 시민대로327번길 12-6,외국식,4337
41,여자수산비산점,경기 안양시 동안구 관악대로 76-0,외국식,4207
42,스타벅스평촌호계점,경기 안양시 동안구 평촌대로 123-0,카페/찻집,4143
43,스팀하우스관양점,경기 안양시 동안구 인덕원로 19-2,외국식,4065
44,비산누룽지백숙,경기 안양시 동안구 평촌대로 474-0,한식,3970
45,인덕원비빔국수안양본점,경기 안양시 동안구 안양판교로 25-0,한식,3902
46,송도갈비인덕원점,경기 안양시 동안구 흥안대로 402-0,한식,3901
47,쿠우쿠우평촌범계점,경기 안양시 동안구 평촌대로223번길 52-0,외국식,3891
48,우당,경기 안양시 동안구 관악대로 82-0,외국식,3732
