연령대,남성방문 비율,여성방문 비율
70세 이상,5.5,6.0
60~69세,8.4,9.2
50~59세,9.3,10.6
40~49세,7.6,7.8
30~39세,5.8,5.7
20~29세,5.9,7.5
10~19세,3.1,7.0
