동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
287,3096,기타가족,오빠_엄마_삼촌,미식,라면_맛집_맥주
234,711,연인,애인_커플_여자친구,자연경관,시골_동산_전망대
93,564,회사동료,대리_부장_직장동료,레포츠/운동,캠핑_캠핑여행_유원지
89,372,자녀,아들_딸_청소년,문화예술,노래방_클럽_동물원
68,249,부모님,어머니_아버지_할머니,휴식/힐링,나들이_휴양_피크닉
39,91,친구,친구_동창,역사유적,서당_한옥_사찰
25,31,학생,초등학생_대학생_중학생,반려동물,유기견_동물_동물보호
10,13,배우자,애엄마_신랑_아내,체험,버스투어_수학여행
5,0,싱글,혼자_싱글,,
