유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
광주광역시 남구 , 전라남도 화순군,18.2,1
광주광역시 동구 , 전라남도 화순군,15.8,1
전라남도 나주시 , 전라남도 화순군,13.9,1
광주광역시 서구 , 전라남도 화순군,13.5,1
광주광역시 북구 , 전라남도 화순군,11.6,1
광주광역시 광산구 , 전라남도 화순군,9.3,1
전라남도 담양군 , 전라남도 화순군,2.5,1
전라남도 보성군 , 전라남도 화순군,2.4,1
전라남도 순천시 , 전라남도 화순군,1.9,1
전라남도 장흥군 , 전라남도 화순군,0.8,1
전라남도 장성군 , 전라남도 화순군,0.8,1
전라남도 곡성군 , 전라남도 화순군,0.7,1
전라남도 목포시 , 전라남도 화순군,0.6,1
전라남도 여수시 , 전라남도 화순군,0.6,1
전라남도 무안군 , 전라남도 화순군,0.6,1
전라남도 광양시 , 전라남도 화순군,0.5,1
전라북도 정읍시 , 전라남도 화순군,0.4,1
전라남도 고흥군 , 전라남도 화순군,0.3,1
전라남도 영암군 , 전라남도 화순군,0.3,1
전라북도 순창군 , 전라남도 화순군,0.3,1
 전라남도 화순군,광주광역시 남구,18.2,2
 전라남도 화순군,광주광역시 서구,16.8,2
 전라남도 화순군,광주광역시 동구,10.2,2
 전라남도 화순군,전라남도 나주시,9.5,2
 전라남도 화순군,광주광역시 북구,8.0,2
 전라남도 화순군,광주광역시 광산구,7.7,2
 전라남도 화순군,전라남도 담양군,5.7,2
 전라남도 화순군,전라남도 보성군,5.4,2
 전라남도 화순군,전라남도 장흥군,2.8,2
 전라남도 화순군,전라남도 순천시,2.6,2
 전라남도 화순군,전라남도 여수시,2.1,2
 전라남도 화순군,전라남도 고흥군,1.5,2
 전라남도 화순군,전라남도 곡성군,1.1,2
 전라남도 화순군,전라남도 목포시,0.9,2
 전라남도 화순군,전라남도 강진군,0.5,2
 전라남도 화순군,전라남도 광양시,0.5,2
 전라남도 화순군,전라남도 무안군,0.5,2
 전라남도 화순군,전라남도 장성군,0.5,2
 전라남도 화순군,전라남도 영암군,0.4,2
 전라남도 화순군,전라북도 고창군,0.4,2
