기준연월,방문비율
20220811,90.9
20220812,114.4
20220813,147.6
20220814,136.4
20220815,145.9
20220816,99.1
20220817,98.5
20220818,101.2
20220819,113.8
20220820,144.9
20220821,137.6
20220822,102.5
20220823,99.0
20220824,99.9
20220825,103.1
20220826,117.5
20220827,150.8
20220828,144.4
20220829,96.9
20220830,102.4
20220831,108.1
20220901,116.1
20220902,128.1
20220903,167.0
20220904,154.5
20220905,102.1
20220906,101.0
20220907,101.1
20220908,111.1
20220909,209.4
20220910,210.9
20220911,204.2
20220912,177.9
20220913,113.8
20220914,110.4
20220915,112.3
20220916,123.3
20220917,154.9
20220918,159.2
20220919,106.8
20220920,113.9
20220921,108.2
20220922,117.1
20220923,123.6
20220924,155.9
20220925,151.5
20220926,107.5
20220927,116.0
20220928,113.5
20220929,121.3
20220930,129.4
20221001,171.3
20221002,161.1
20221003,166.8
20221004,99.2
20221005,94.3
20221006,106.2
20221007,122.0
20221008,162.1
20221009,204.9
20221010,169.2
20221011,105.3
20221012,98.8
20221013,106.0
20221014,117.4
20221015,152.7
20221016,148.7
20221017,96.3
20221018,104.9
20221019,98.5
20221020,106.1
20221021,116.1
20221022,152.1
20221023,157.9
20221024,95.6
20221025,109.2
20221026,103.0
20221027,110.6
20221028,123.2
20221029,161.5
20221030,155.4
20221031,104.2
20221101,102.3
20221102,93.2
20221103,96.7
20221104,118.7
20221105,161.2
20221106,150.5
20221107,92.0
20221108,99.2
