연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.1
60~69세,9.6,3.7
50~59세,12.4,7.4
40~49세,9.5,4.8
30~39세,11.4,3.4
20~29세,23.7,2.7
10~19세,2.2,0.4
