기준연월,지역명,방문자 수
202108,서울특별시 서대문구 ,5383499.0
202110,서울특별시 서대문구 ,5882169.0
202109,서울특별시 서대문구 ,5546503.0
202111,서울특별시 서대문구 ,6277670.0
202112,서울특별시 서대문구 ,5893642.0
202201,서울특별시 서대문구 ,5831560.0
202202,서울특별시 서대문구 ,5022405.0
202203,서울특별시 서대문구 ,6157185.0
202204,서울특별시 서대문구 ,6489419.0
202205,서울특별시 서대문구 ,7050215.0
202206,서울특별시 서대문구 ,6497742.0
202207,서울특별시 서대문구 ,6913534.0
