기준연월,지역명,검색량(건)
202108,서울특별시 서대문구 ,2442
202109,서울특별시 서대문구 ,2720
202110,서울특별시 서대문구 ,2822
202111,서울특별시 서대문구 ,3836
202112,서울특별시 서대문구 ,896
202201,서울특별시 서대문구 ,1049
202202,서울특별시 서대문구 ,418
202203,서울특별시 서대문구 ,218
202204,서울특별시 서대문구 ,571
202205,서울특별시 서대문구 ,721
202206,서울특별시 서대문구 ,2302
202207,서울특별시 서대문구 ,1461
