동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
855,13702,기타가족,이모_엄마_언니,미식,맛집_맥주_바나나
685,1129,자녀,아들_학생_청소년,레포츠/운동,낚시_캠핑_체육관
671,920,친구,친구_지인_룸메,문화예술,노래방_문화센터_시립미술관
247,435,연인,커플_애인_여자친구,자연경관,강변_항만_정원
170,122,회사동료,대리_부장_차장,휴식/힐링,나들이_테라피_호캉스
165,90,학생,고등학생_고딩_대학생,역사유적,고궁_묘지_사찰
132,23,부모님,부모님_어머니_아버지,반려동물,애견_유기견_반려동물
79,4,배우자,집사람_부인_신부,체험,수학여행
27,0,싱글,싱글_혼자,,
