순위,업소명,주소,분류,현지인 검색 수
1,스타벅스연희DT점,서울 서대문구 연희로 144-0,카페/찻집,5400
2,모래내설농탕본점,서울 서대문구 모래내로 271-0,한식,3294
3,연희동손칼국수본점,서울 서대문구 연희맛로 37-0,한식,2150
4,아웃백스테이크하우스신촌점,서울 서대문구 연세로12길 33-0,외국식,1600
4,스타벅스북가좌DT점,서울 서대문구 응암로 85-0,카페/찻집,1600
6,수빈[한식],서울 서대문구 연희로25길 31-3,한식,1412
7,앤트러사이트연희점,서울 서대문구 연희로 135-0,카페/찻집,1114
8,피터팬1978본점,서울 서대문구 증가로 10-0,간이음식,1006
9,스타벅스연대동문점,서울 서대문구 성산로 565-0,카페/찻집,926
10,형제갈비,서울 서대문구 명물1길 2-0,한식,918
11,스타벅스가재울뉴타운점,서울 서대문구 가재울미래로 2-0,카페/찻집,875
12,녹원쌈밥,서울 서대문구 연희로25길 22-0,한식,868
13,월순철판동태찜연희본점,서울 서대문구 연희맛로 17-14,한식,814
14,연경연희점 [중식],서울 서대문구 연희로 145-0,외국식,789
15,맥도날드연세대점,서울 서대문구 연세로 33-0,간이음식,780
16,이화원[중식],서울 서대문구 연희맛로 13-0,외국식,774
17,락희안가좌본점 [중식],서울 서대문구 가재울로4길 53-0,외국식,758
18,목란[중식],서울 서대문구 연희로15길 21-0,외국식,743
19,등촌샤브칼국수명지대점,서울 서대문구 모래내로 273-0,외국식,730
20,스타벅스남가좌사거리점,서울 서대문구 거북골로 84-0,카페/찻집,697
21,연희김밥본점,서울 서대문구 연희로11가길 2-0,간이음식,663
22,버거킹가재울뉴타운점,서울 서대문구 수색로 56-0,간이음식,652
23,스타벅스홍제역점,서울 서대문구 통일로 451-0,카페/찻집,622
24,맥도날드명지대점,서울 서대문구 거북골로 25-0,간이음식,621
25,고미정,서울 서대문구 연희로26길 28-0,한식,619
26,연남장,서울 서대문구 연희로5길 22-0,간이음식,554
27,청송함흥냉면,서울 서대문구 연희맛로 6-0,한식,525
28,뚜레쥬르무악재점,서울 서대문구 통일로 363-0,간이음식,500
29,노아스로스팅연희점,서울 서대문구 연희로 160-0,카페/찻집,497
30,로덴드론연희점,서울 서대문구 연희로25길 82-0,카페/찻집,475
31,맛있는칼국수,서울 서대문구 불광천길 150-0,한식,471
32,콘하스연희점,서울 서대문구 연희로27길 99-0,카페/찻집,462
33,던킨가재울뉴타운점,서울 서대문구 가재울미래로 2-0,간이음식,461
33,투썸플레이스가재울엘가점,서울 서대문구 모래내로 151-0,카페/찻집,461
35,던킨서대문홍은점,서울 서대문구 가좌로 146-0,간이음식,435
36,서대문족발본점,서울 서대문구 충정로6안길 54-0,외국식,408
37,연대북문우리집[한식],서울 서대문구 연희로26길 23-0,한식,407
38,엄마손떡볶이,서울 서대문구 증가로10길 37-0,간이음식,405
39,쿳사,서울 서대문구 증가로 48-0,카페/찻집,396
40,평화빌딩,서울 서대문구 연희로 81-5,기타음식,390
41,한촌설렁탕북가좌점,서울 서대문구 응암로 67-0,한식,387
42,영양센타모래내점,서울 서대문구 모래내로 271-0,한식,381
43,빈플루,서울 서대문구 응암로 118-0,카페/찻집,379
44,투썸플레이스가재울뉴타운점,서울 서대문구 수색로 100-0,카페/찻집,377
45,하노이의아침연희점,서울 서대문구 연희맛로 10-0,외국식,370
46,도미노피자연희점,서울 서대문구 연희로 95-0,간이음식,367
47,맥도날드홍제역점,서울 서대문구 통일로 442-1,간이음식,346
48,강수사,서울 서대문구 연희로 157-0,외국식,345
49,호천식당,서울 서대문구 연희로14길 5-0,한식,339
50,맛있는집,서울 서대문구 거북골로20길 55-0,간이음식,337
51,그로어스,서울 서대문구 연희로27길 52-0,외국식,325
52,버거킹연희점,서울 서대문구 연희로 97-0,간이음식,322
53,연희예술극장,서울 서대문구 연희맛로 2-3,카페/찻집,311
54,이정희떡볶이,서울 서대문구 증가로10길 14-0,간이음식,310
55,모래내곱창,서울 서대문구 증가로10길 26-0,외국식,309
56,크리스피크림도넛가좌역점,서울 서대문구 수색로 56-0,간이음식,307
