유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 화성시 , 경기도 오산시,53.5,1
경기도 평택시 , 경기도 오산시,12.5,1
경기도 수원시 권선구 , 경기도 오산시,4.8,1
경기도 용인시 기흥구 , 경기도 오산시,4.3,1
경기도 수원시 영통구 , 경기도 오산시,3.5,1
경기도 용인시 처인구 , 경기도 오산시,3.2,1
경기도 수원시 팔달구 , 경기도 오산시,1.9,1
경기도 안성시 , 경기도 오산시,1.8,1
경기도 수원시 장안구 , 경기도 오산시,1.1,1
경기도 성남시 분당구 , 경기도 오산시,0.9,1
경기도 용인시 수지구 , 경기도 오산시,0.8,1
경기도 시흥시 , 경기도 오산시,0.5,1
경기도 안산시 상록구 , 경기도 오산시,0.5,1
서울특별시 서초구 , 경기도 오산시,0.5,1
충청남도 천안시 서북구 , 경기도 오산시,0.5,1
서울특별시 강남구 , 경기도 오산시,0.4,1
경기도 안산시 단원구 , 경기도 오산시,0.4,1
경기도 군포시 , 경기도 오산시,0.4,1
충청남도 아산시 , 경기도 오산시,0.4,1
경기도 이천시 , 경기도 오산시,0.4,1
 경기도 오산시,경기도 화성시,43.0,2
 경기도 오산시,경기도 평택시,9.3,2
 경기도 오산시,경기도 용인시 기흥구,6.2,2
 경기도 오산시,경기도 수원시 권선구,3.9,2
 경기도 오산시,경기도 안성시,3.8,2
 경기도 오산시,경기도 수원시 팔달구,3.8,2
 경기도 오산시,경기도 수원시 영통구,3.7,2
 경기도 오산시,경기도 용인시 처인구,2.6,2
 경기도 오산시,경기도 용인시 수지구,1.1,2
 경기도 오산시,경기도 성남시 분당구,1.1,2
 경기도 오산시,경기도 수원시 장안구,1.0,2
 경기도 오산시,서울특별시 강남구,0.8,2
 경기도 오산시,경기도 안산시 단원구,0.8,2
 경기도 오산시,충청남도 천안시 서북구,0.7,2
 경기도 오산시,경기도 의왕시,0.7,2
 경기도 오산시,경기도 시흥시,0.7,2
 경기도 오산시,충청남도 아산시,0.6,2
 경기도 오산시,충청남도 천안시 동남구,0.6,2
 경기도 오산시,경기도 이천시,0.6,2
 경기도 오산시,서울특별시 서초구,0.5,2
