순위,업소명,주소,분류,현지인 검색 수
1,맥도날드오산세교DT점,경기 오산시 경기대로 651-0,간이음식,5967
2,짬뽕지존오산점 [중식],경기 오산시 경기대로 470-0,외국식,5352
3,스타벅스오산수청DT점,경기 오산시 경기대로 445-0,카페/찻집,5281
4,맥도날드오산DT점,경기 오산시 경기대로 170-0,간이음식,5264
5,롤링핀오산점,경기 오산시 오산로190번길 35-0,간이음식,4705
6,카페스티빈,경기 오산시 삼미로47번길 81-14,카페/찻집,3790
7,카페엘토브,경기 오산시 문시로 110-35,카페/찻집,3612
7,홍종흔베이커리본점,경기 오산시 외삼미로 162-44,간이음식,3612
9,북극해고등어,경기 오산시 경기대로 845-0,한식,3375
10,메르오르카페,경기 오산시 남부대로 36-0,외국식,3003
11,새말해장국,경기 오산시 현충로 95-0,한식,2993
12,스타벅스오산IC DT점,경기 오산시,카페/찻집,2773
13,스타벅스북오산IC DT점,경기 오산시 문시로 109-2,카페/찻집,2747
14,버거킹오산세교S-OIL점,경기 오산시 경기대로 692-0,간이음식,2668
15,스타벅스오산갈곶DT점,경기 오산시 경기대로 50-0,카페/찻집,2590
16,민들레화로,경기 오산시 외삼미로 7-0,한식,2548
17,버거킹오산원동점,경기 오산시 경기대로 238-0,간이음식,2490
18,천지연오산세교점,경기 오산시 경기대로636번길 11-0,한식,2437
19,폴바셋오산대DT점,경기 오산시 경기대로 464-0,카페/찻집,2289
20,홍매화쌈밥오산점 [한식],경기 오산시 큰말길 79-0,한식,2201
21,도르프커피,경기 오산시 독산성로 205-0,카페/찻집,1936
22,롯데리아오산세교DT점,경기 오산시 경기대로 859-0,간이음식,1903
23,스타벅스오산세교점,경기 오산시 수청로 193-0,카페/찻집,1769
24,콩마당[한식],경기 오산시 독산성로 225-0,한식,1745
25,오줌장군,경기 오산시 궐동로 22-0,한식,1712
26,써브웨이오산대역점,경기 오산시 내삼미로 89-0,간이음식,1671
27,보나카바,경기 오산시 외삼미로152번길 57-29,외국식,1648
28,KFC오산DT점,경기 오산시 경기대로 136-0,간이음식,1628
29,최미삼순대국오산점,경기 오산시 경기동로 131-14,한식,1576
30,백세삼계탕동탄오산점,경기 오산시 문시로 124-0,한식,1500
31,골드헤겔,경기 오산시 외삼미로 162-32,카페/찻집,1383
32,행복한콩박사,경기 오산시 양산로398번길 8-11,한식,1305
33,24시얼큰한뼈해장국,경기 오산시 궐리사로46번길 60-14,한식,1293
34,공룡국수,경기 오산시 경기대로148번길 16-0,간이음식,1280
35,초가집,경기 오산시 경기대로658번길 69-8,한식,1245
36,할리스오산대역DT점,경기 오산시 경기대로 491-0,카페/찻집,1231
37,예찬[한식],경기 오산시 독산성로270번길 96-32,한식,1221
38,운암명가부대찌개철판구이전문점,경기 오산시 대원로 65-0,외국식,1132
39,스시명장,경기 오산시 경기대로 233-0,외국식,1055
40,샤브마니아오산점,경기 오산시 청호로 6-0,외국식,1019
41,청담집,경기 오산시 동부대로 602-0,한식,999
42,장어섬,경기 오산시 오산로 123-10,외국식,989
43,푸주옥오산점,경기 오산시 원동로 62-0,한식,973
44,낙원갈비집오산점,경기 오산시 오산로 392-0,한식,957
45,육미락,경기 오산시 북삼미로 259-3,한식,933
46,수본오산본점,경기 오산시 동부대로 384-0,한식,927
47,도미노피자오산원동점,경기 오산시 원동로 6-0,간이음식,901
48,운암회관,경기 오산시 운천로 61-0,한식,890
49,장강[중식],경기 오산시 독산성로449번길 52-0,외국식,851
50,무진장갈비,경기 오산시 경기대로658번길 19-0,한식,844
51,우설화오산세교점 [한식],경기 오산시 경기대로636번길 11-0,한식,837
52,스타벅스오산IC DT점,경기 오산시 원동로 74-0,카페/찻집,828
53,본가왕뼈감자탕오산세교점,경기 오산시 수청로 55-0,한식,821
54,화진정,경기 오산시 오산로368번길 25-0,한식,820
55,삼대째손두부오산점,경기 오산시 동부대로 347-0,한식,792
56,우장군아싸갈비오산직영점,경기 오산시 부산동길 10-0,한식,787
57,홍익돈까스오산점,경기 오산시 궐리사로 8-0,외국식,783
58,홍종흔베이커리본점,경기 오산시 외삼미로 162-44,카페/찻집,781
59,천지연오산시청점,경기 오산시 경기대로 290-0,한식,759
60,추오정남원추어탕오산점,경기 오산시 경기동로 131-6,한식,755
61,권구성순대국밥,경기 오산시 잔다리안길 16-0,한식,754
62,월남쌈김상사오산점,경기 오산시 경기대로 154-0,외국식,743
63,취풍덕[중식],경기 오산시 독산성로 384-0,외국식,742
64,운봉숯불소갈비살전문점,경기 오산시 문시로 109-0,한식,721
65,장안면옥,경기 오산시 남부대로 446-0,한식,720
66,송강커피,경기 오산시 궐리사로 63-0,카페/찻집,713
67,이화수전통육개장오산세교점,경기 오산시 경기대로 845-0,한식,711
68,버거킹오산궐동점,경기 오산시 궐리사로 61-0,간이음식,689
69,댕댕이블루스,경기 오산시 배무니로 19-0,카페/찻집,686
70,스시어왕오산점,경기 오산시 운천로 7-0,외국식,681
71,망향비빔국수오산점,경기 오산시 남부대로 335-0,한식,679
72,스타벅스오산시청점,경기 오산시 성호대로 116-0,카페/찻집,668
73,우설화오산시청점,경기 오산시 경기대로 290-0,한식,655
74,장모님칼국수,경기 오산시 청학로17번길 1-0,한식,648
75,황금장수촌,경기 오산시 부산동길 12-6,한식,644
76,왕부정[중식],경기 오산시 경기대로 461-0,외국식,638
77,샤브마니아오산세교점,경기 오산시 경기대로 853-0,외국식,630
78,스타벅스오산원동DT점,경기 오산시 경기대로 218-0,카페/찻집,628
79,형제초밥,경기 오산시 대원로 65-0,외국식,627
80,설빙오산궐동점,경기 오산시 대호로62번길 62-0,카페/찻집,625
80,투썸플레이스세마역점,경기 오산시 세마역로41번길 58-0,카페/찻집,625
82,오산별빛터널,경기 오산시,카페/찻집,614
83,정담명가남원추어탕,경기 오산시 외삼미로 162-4,한식,612
84,예박사,경기 오산시 오산로 385-0,한식,611
85,서해해물칼국수,경기 오산시 동부대로568번길 10-5,한식,609
86,던킨오산세교점,경기 오산시 수청로 188-0,간이음식,605
87,소플러스동탄점,경기 오산시 문시로 124-0,한식,602
88,신안왕소금구이세교점,경기 오산시 오산대역로132번길 45-0,한식,600
89,카페안,경기 오산시 삼미로47번길 21-0,카페/찻집,586
90,할리스오산수청점,경기 오산시 내삼미로79번길 46-0,카페/찻집,583
91,개성집오산점,경기 오산시 동부대로568번길 21-2,한식,582
92,가미오리,경기 오산시 경기대로 622-0,외국식,581
93,돌체레스토,경기 오산시 오산대역로132번길 33-4,외국식,580
94,갈비명가두툼한숯불갈비,경기 오산시 남부대로 352-0,한식,577
94,쿠우쿠우오산점,경기 오산시 성호대로 122-0,외국식,577
96,도미노피자오산세교점,경기 오산시 수청로 18-0,간이음식,571
