동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
560,19971,친구,친구_지인,미식,맛집_맥주_식당,황리단길
544,2259,기타가족,가족_언니_오빠,역사유적,한옥_한옥마을_다리,황리단길
225,799,연인,커플_남자친구_연인,자연경관,바다_정원_꽃밭,황리단길
29,329,부모님,부모님_모녀_어머니,체험,수학여행_한옥스테이,황리단길
22,155,배우자,남편_신랑,문화예술,서점_책방_미술관,황리단길
16,146,회사동료,직원,레포츠/운동,수영장_글램핑_캠핑,황리단길
12,62,학생,초딩_고딩_초등학생,휴식/힐링,힐링_가을여행_피크닉,황리단길
4,12,자녀,아들_딸,반려동물,애견,황리단길
2,0,싱글,혼자,,,황리단길
