연령대,남성방문 비율,여성방문 비율
70세 이상,5.6,5.2
60~69세,11.7,11.2
50~59세,12.0,13.0
40~49세,8.1,8.2
30~39세,5.8,5.9
20~29세,4.7,4.1
10~19세,2.1,1.5
