연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,1.3
60~69세,9.7,4.8
50~59세,18.5,9.5
40~49세,16.7,6.1
30~39세,11.3,5.8
20~29세,5.6,4.3
10~19세,1.5,1.6
