연령대,남성방문 비율,여성방문 비율
70세 이상,7.5,4.7
60~69세,18.5,8.8
50~59세,17.2,11.4
40~49세,9.3,6.3
30~39세,3.1,2.4
20~29세,3.0,2.5
10~19세,2.3,2.5
