동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
988,6225,배우자,남편_주말부부_아내,미식,맛집_맥주_바나나
535,1722,연인,애인_연인_남자친구,레포츠/운동,낚시_캠핑_글램핑
436,1472,기타가족,엄마_식구_친척,자연경관,바다_정원_저수지
344,1367,자녀,아들_학생_딸,문화예술,노래방_미술관_문화공간
226,630,회사동료,대리_사원_차장,휴식/힐링,힐링_즐길거리_나들이
140,463,친구,친구_절친_지인,반려동물,유기견_애견_애완동물
136,174,학생,고딩_중학생_고삼,역사유적,고택_한옥_한옥마을
98,28,부모님,친정엄마_시아버지_모녀,체험,수학여행_시티투어_템플스테이
1,0,싱글,싱글,,
