순위,관광지명,주소,분류
1,코스트코홀세일/세종점,세종시 종합운동장1로 14-0,쇼핑
2,이마트/세종점,세종시 금송로 687-0,쇼핑
3,세종호수공원,세종시 ,자연관광지
4,홈플러스/세종점,세종시 절재로 154-0,쇼핑
5,국립세종수목원,세종시 수목원로 136-0,휴양관광지
6,세종로컬푸드직매장싱싱장터,세종시 보듬6로 16-0,쇼핑
7,모던하우스/세종점,세종시 가름로 194-0,쇼핑
8,다이소/세종본점,세종시 세종로 1215-0,쇼핑
9,교보문고/세종바로드림센터,세종시 갈매로 363-0,쇼핑
10,다이소/세종첫마을점,세종시 한누리대로 296-0,쇼핑
11,CGV/세종,세종시 도움1로 108-0,공연/행사
12,고복저수지,세종시 ,자연관광지
13,홈플러스/조치원점,세종시 허만석로 60-0,쇼핑
14,다이소/세종시청점,세종시 대평로 71-0,쇼핑
15,국립세종도서관,세종시 다솜3로 48-0,문화시설
16,싱싱장터/아름점,세종시 보듬3로 105-0,쇼핑
17,세종호수공원,세종시 ,문화관광
18,유니클로/세종파이낸스센터점,세종시 가름로 194-0,쇼핑
19,메가박스/세종나성,세종시 나성로 38-0,공연/행사
20,어반아트리움더센트럴,세종시 나성로 96-0,쇼핑
21,W몰/세종점,세종시 도움3로 19-0,쇼핑
22,금강보행교,세종시 ,기타관광지
23,AK&/세종점,세종시 한누리대로 411-0,쇼핑
24,세종시립도서관,세종시 세종로 1207-0,문화시설
25,삼성전자서비스/세종휴대폰센터,세종시 갈매로 58-0,쇼핑
26,다이소/세종법원로점,세종시 소담로 70-0,쇼핑
27,세종중앙공원,세종시 ,자연관광지
28,세종전통시장,세종시 새내10길 27-0,쇼핑
29,베어트리파크,세종시 신송로 217-0,휴양관광지
30,삼성디지털프라자/세종본점,세종시 갈매로 58-0,쇼핑
31,금강수목원,세종시 ,자연관광지
32,영풍문고/세종점,세종시 갈매로 353-0,쇼핑
33,국립세종수목원,세종시 수목원로 136-0,문화관광
34,금강보행교,세종시 ,기타관광
35,대평시장,세종시 대평시장1길 12-0,쇼핑
36,롯데하이마트/세종점,세종시 갈매로 363-0,쇼핑
37,H&M/세종점,세종시 한누리대로 411-0,쇼핑
38,대통령기록관,세종시 다솜로 250-0,문화시설
39,삼화문구몰/세종점,세종시 갈매로 351-0,쇼핑
40,LG전자베스트샵/세종본점,세종시 한누리대로 306-0,쇼핑
41,영평사,세종시 영평사길 124-0,역사관광지
42,뽀로로파크/세종점,세종시 갈매로 353-0,레포츠(육상/해상/항공)
43,롯데하이마트/세종시청점,세종시 한누리대로 2165-0,쇼핑
44,세종필드골프연습장,세종시 눌왕새터말길 3-0,레포츠(육상/해상/항공)
45,노브랜드/세종나성점,세종시 한누리대로 275-0,쇼핑
46,고릴라캠핑/세종점,세종시 ,쇼핑
47,세종자동차극장,세종시 ,공연/행사
48,세종전통시장,세종시 조치원8길 42-0,쇼핑
