연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,4.0
60~69세,10.4,9.3
50~59세,13.4,12.3
40~49세,9.4,8.1
30~39세,7.9,5.1
20~29세,6.5,4.6
10~19세,1.9,1.8
